# Filename;t;Date;Time;No.;ML;Temp.;PAR;F;Fo';Fm';~Fo';Y(II);ETR
Spi_B_3_t2.CSV;12;28.06.2021;14:31:17;2;4;0;31;0.497;0;1.134;0.423;0.562;7.3
Spi_B_3_t2.CSV;22;28.06.2021;14:31:27;3;4;0;101;0.624;0;1.13;0.422;0.448;19
Spi_B_3_t2.CSV;32;28.06.2021;14:31:37;4;4;0;198;0.741;0;1.125;0.422;0.341;28.4
Spi_B_3_t2.CSV;42;28.06.2021;14:31:47;5;4;0;363;0.851;0;1.115;0.42;0.237;36.1
Spi_B_3_t2.CSV;52;28.06.2021;14:31:57;6;4;0;619;0.924;0;1.094;0.417;0.155;40.4
Spi_B_3_t2.CSV;62;28.06.2021;14:32:07;7;4;0;981;0.955;0;1.061;0.412;0.1;41.2
Spi_B_3_t2.CSV;72;28.06.2021;14:32:17;8;4;0;1386;0.951;0;1.023;0.407;0.07;41
Spi_B_3_t2.CSV;82;28.06.2021;14:32:27;9;4;0;2015;0.933;0;0.979;0.399;0.047;39.8
Spi_B_3_t2.CSV;92;28.06.2021;14:32:37;10;4;0;2970;0.9;0;0.926;0.39;0.028;35
Spi_B_4_t2.CSV;2;28.06.2021;13:56:23;1;4;0;0;0.451;0;1.262;0.451;0.643;0
Spi_B_4_t2.CSV;13;28.06.2021;13:56:34;2;4;0;31;0.523;0;1.259;0.451;0.585;7.6
Spi_B_4_t2.CSV;22;28.06.2021;13:56:43;3;4;0;101;0.649;0;1.257;0.45;0.484;20.5
Spi_B_4_t2.CSV;33;28.06.2021;13:56:54;4;4;0;198;0.767;0;1.251;0.45;0.387;32.2
Spi_B_4_t2.CSV;43;28.06.2021;13:57:04;5;4;0;363;0.889;0;1.234;0.447;0.28;42.6
Spi_B_4_t2.CSV;53;28.06.2021;13:57:14;6;4;0;619;0.975;0;1.207;0.444;0.192;50
Spi_B_4_t2.CSV;63;28.06.2021;13:57:24;7;4;0;981;1.013;0;1.168;0.438;0.133;54.7
Spi_B_4_t2.CSV;73;28.06.2021;13:57:34;8;4;0;1386;1.013;0;1.122;0.432;0.097;56.6
Spi_B_4_t2.CSV;83;28.06.2021;13:57:44;9;4;0;2015;0.997;0;1.068;0.424;0.066;56.3
Spi_B_4_t2.CSV;93;28.06.2021;13:57:54;10;4;0;2970;0.967;0;1.01;0.414;0.043;53.1
Spi_B_5_t2.CSV;2;28.06.2021;12:48:33;1;4;0;0;0.31;0;0.884;0.31;0.649;0
Spi_B_5_t2.CSV;12;28.06.2021;12:48:43;2;4;0;31;0.334;0;0.874;0.309;0.618;8
Spi_B_5_t2.CSV;22;28.06.2021;12:48:53;3;4;0;101;0.396;0;0.866;0.308;0.543;23
Spi_B_5_t2.CSV;32;28.06.2021;12:49:03;4;4;0;198;0.47;0;0.855;0.306;0.45;37.4
Spi_B_5_t2.CSV;42;28.06.2021;12:49:13;5;4;0;363;0.554;0;0.832;0.303;0.334;50.9
Spi_B_5_t2.CSV;52;28.06.2021;12:49:23;6;4;0;619;0.613;0;0.799;0.299;0.233;60.5
Spi_B_5_t2.CSV;62;28.06.2021;12:49:33;7;4;0;981;0.639;0;0.762;0.294;0.161;66.5
Spi_B_5_t2.CSV;72;28.06.2021;12:49:43;8;4;0;1386;0.637;0;0.721;0.287;0.117;67.8
Spi_B_5_t2.CSV;82;28.06.2021;12:49:53;9;4;0;2015;0.625;0;0.681;0.281;0.082;69.6
Spi_B_5_t2.CSV;92;28.06.2021;12:50:03;10;4;0;2970;0.608;0;0.64;0.273;0.05;62.4
Spi_B_6_t2.CSV;2;29.06.2021;15:00:01;1;4;0;0;0.318;0;0.91;0.318;0.651;0
Spi_B_6_t2.CSV;12;29.06.2021;15:00:11;2;4;0;31;0.366;0;0.906;0.318;0.596;7.8
Spi_B_6_t2.CSV;22;29.06.2021;15:00:21;3;4;0;101;0.449;0;0.9;0.317;0.501;21.3
Spi_B_6_t2.CSV;32;29.06.2021;15:00:31;4;4;0;198;0.534;0;0.895;0.316;0.403;33.5
Spi_B_6_t2.CSV;42;29.06.2021;15:00:41;5;4;0;363;0.62;0;0.881;0.314;0.296;45.2
Spi_B_6_t2.CSV;52;29.06.2021;15:00:51;6;4;0;619;0.685;0;0.859;0.312;0.203;52.7
Spi_B_6_t2.CSV;62;29.06.2021;15:01:01;7;4;0;981;0.715;0;0.833;0.308;0.142;58.4
Spi_B_6_t2.CSV;72;29.06.2021;15:01:11;8;4;0;1386;0.718;0;0.797;0.303;0.099;57.7
Spi_B_6_t2.CSV;82;29.06.2021;15:01:21;9;4;0;2015;0.709;0;0.76;0.297;0.067;56.8
Spi_B_6_t2.CSV;92;29.06.2021;15:01:31;10;4;0;2970;0.69;0;0.723;0.292;0.046;56.9
Spi_B_7_t2.CSV;2;29.06.2021;13:15:08;1;4;0;0;0.314;0;0.852;0.314;0.631;0
Spi_B_7_t2.CSV;12;29.06.2021;13:15:18;2;4;0;31;0.342;0;0.838;0.312;0.592;7.7
Spi_B_7_t2.CSV;22;29.06.2021;13:15:28;3;4;0;101;0.405;0;0.827;0.311;0.51;21.6
Spi_B_7_t2.CSV;32;29.06.2021;13:15:38;4;4;0;198;0.479;0;0.821;0.31;0.417;34.6
Spi_B_7_t2.CSV;42;29.06.2021;13:15:48;5;4;0;363;0.562;0;0.807;0.308;0.304;46.3
Spi_B_7_t2.CSV;52;29.06.2021;13:15:58;6;4;0;619;0.624;0;0.787;0.305;0.207;53.8
Spi_B_7_t2.CSV;62;29.06.2021;13:16:08;7;4;0;981;0.655;0;0.766;0.302;0.145;59.7
Spi_B_7_t2.CSV;72;29.06.2021;13:16:18;8;4;0;1386;0.66;0;0.738;0.297;0.106;61.5
Spi_B_7_t2.CSV;82;29.06.2021;13:16:28;9;4;0;2015;0.656;0;0.707;0.292;0.072;61
Spi_B_7_t2.CSV;92;29.06.2021;13:16:38;10;4;0;2970;0.642;0;0.675;0.286;0.049;61
Spi_B_8_t2.CSV;2;29.06.2021;14:18:53;1;4;0;0;0.373;0;1.046;0.373;0.643;0
Spi_B_8_t2.CSV;12;29.06.2021;14:19:03;2;4;0;31;0.406;0;1.04;0.372;0.61;7.9
Spi_B_8_t2.CSV;22;29.06.2021;14:19:13;3;4;0;101;0.498;0;1.033;0.371;0.518;22
Spi_B_8_t2.CSV;32;29.06.2021;14:19:23;4;4;0;198;0.597;0;1.022;0.37;0.416;34.6
Spi_B_8_t2.CSV;42;29.06.2021;14:19:33;5;4;0;363;0.699;0;1.003;0.367;0.303;46.2
Spi_B_8_t2.CSV;52;29.06.2021;14:19:43;6;4;0;619;0.773;0;0.974;0.363;0.206;53.7
Spi_B_8_t2.CSV;62;29.06.2021;14:19:53;7;4;0;981;0.806;0;0.94;0.359;0.143;58.7
Spi_B_8_t2.CSV;72;29.06.2021;14:20:03;8;4;0;1386;0.805;0;0.897;0.352;0.103;59.7
Spi_B_8_t2.CSV;82;29.06.2021;14:20:13;9;4;0;2015;0.794;0;0.851;0.345;0.067;56.7
Spi_B_8_t2.CSV;92;29.06.2021;14:20:23;10;4;0;2970;0.769;0;0.806;0.337;0.046;57.3
Spi_B_9_t2.CSV;2;29.06.2021;13:46:53;1;4;0;0;0.307;0;0.891;0.307;0.655;0
Spi_B_9_t2.CSV;12;29.06.2021;13:47:03;2;4;0;31;0.33;0;0.886;0.306;0.628;8.2
Spi_B_9_t2.CSV;22;29.06.2021;13:47:13;3;4;0;101;0.395;0;0.886;0.306;0.554;23.5
Spi_B_9_t2.CSV;32;29.06.2021;13:47:23;4;4;0;198;0.468;0;0.881;0.306;0.469;39
Spi_B_9_t2.CSV;42;29.06.2021;13:47:33;5;4;0;363;0.555;0;0.87;0.304;0.362;55.2
Spi_B_9_t2.CSV;52;29.06.2021;13:47:43;6;4;0;619;0.63;0;0.855;0.303;0.263;68.4
Spi_B_9_t2.CSV;62;29.06.2021;13:47:53;7;4;0;981;0.675;0;0.833;0.3;0.19;78.2
Spi_B_9_t2.CSV;72;29.06.2021;13:48:03;8;4;0;1386;0.691;0;0.803;0.296;0.139;81.2
Spi_B_9_t2.CSV;82;29.06.2021;13:48:13;9;4;0;2015;0.691;0;0.767;0.291;0.099;83.9
Spi_B_9_t2.CSV;92;29.06.2021;13:48:23;10;4;0;2970;0.681;0;0.728;0.285;0.065;80.5
Spi_C_10_t2.CSV;2;29.06.2021;12:42:09;1;4;0;0;0.355;0;1.057;0.355;0.664;0
Spi_C_10_t2.CSV;12;29.06.2021;12:42:19;2;4;0;31;0.383;0;1.042;0.353;0.632;8.2
Spi_C_10_t2.CSV;22;29.06.2021;12:42:29;3;4;0;101;0.459;0;1.035;0.352;0.557;23.6
Spi_C_10_t2.CSV;32;29.06.2021;12:42:39;4;4;0;198;0.55;0;1.024;0.351;0.463;38.5
Spi_C_10_t2.CSV;42;29.06.2021;12:42:49;5;4;0;363;0.659;0;1.003;0.349;0.343;52.3
Spi_C_10_t2.CSV;52;29.06.2021;12:42:59;6;4;0;619;0.749;0;0.986;0.347;0.24;62.5
Spi_C_10_t2.CSV;62;29.06.2021;12:43:09;7;4;0;981;0.799;0;0.96;0.343;0.168;69.1
Spi_C_10_t2.CSV;72;29.06.2021;12:43:19;8;4;0;1386;0.817;0;0.923;0.338;0.115;66.9
Spi_C_10_t2.CSV;82;29.06.2021;12:43:29;9;4;0;2015;0.819;0;0.89;0.334;0.08;67.5
Spi_C_10_t2.CSV;92;29.06.2021;12:43:39;10;4;0;2970;0.808;0;0.854;0.329;0.054;67.2
Spi_C_11_t2.CSV;2;27.06.2021;15:21:43;1;4;0;0;0.294;0;0.854;0.294;0.656;0
Spi_C_11_t2.CSV;12;27.06.2021;15:21:53;2;4;0;31;0.296;0;0.842;0.293;0.648;8.4
Spi_C_11_t2.CSV;22;27.06.2021;15:22:03;3;4;0;101;0.359;0;0.841;0.292;0.573;24.3
Spi_C_11_t2.CSV;32;27.06.2021;15:22:13;4;4;0;198;0.434;0;0.835;0.292;0.48;39.9
Spi_C_11_t2.CSV;42;27.06.2021;15:22:23;5;4;0;363;0.53;0;0.827;0.291;0.359;54.8
Spi_C_11_t2.CSV;52;27.06.2021;15:22:33;6;4;0;619;0.611;0;0.815;0.289;0.25;65.1
Spi_C_11_t2.CSV;62;27.06.2021;15:22:43;7;4;0;981;0.661;0;0.801;0.287;0.175;72
Spi_C_11_t2.CSV;72;27.06.2021;15:22:53;8;4;0;1386;0.682;0;0.782;0.285;0.128;74.4
Spi_C_11_t2.CSV;82;27.06.2021;15:23:03;9;4;0;2015;0.689;0;0.754;0.281;0.086;73
Spi_C_11_t2.CSV;92;27.06.2021;15:23:13;10;4;0;2970;0.683;0;0.724;0.277;0.057;70.6
Spi_C_12_t2.CSV;2;27.06.2021;13:34:21;1;4;0;0;0.323;0;0.946;0.323;0.659;0
Spi_C_12_t2.CSV;12;27.06.2021;13:34:31;2;4;0;31;0.35;0;0.935;0.322;0.626;8.1
Spi_C_12_t2.CSV;22;27.06.2021;13:34:41;3;4;0;101;0.428;0;0.928;0.321;0.539;22.9
Spi_C_12_t2.CSV;32;27.06.2021;13:34:51;4;4;0;198;0.517;0;0.918;0.32;0.437;36.3
Spi_C_12_t2.CSV;42;27.06.2021;13:35:01;5;4;0;363;0.62;0;0.908;0.318;0.317;48.4
Spi_C_12_t2.CSV;52;27.06.2021;13:35:11;6;4;0;619;0.697;0;0.892;0.316;0.219;56.8
Spi_C_12_t2.CSV;62;27.06.2021;13:35:21;7;4;0;981;0.744;0;0.873;0.314;0.148;60.9
Spi_C_12_t2.CSV;72;27.06.2021;13:35:31;8;4;0;1386;0.762;0;0.851;0.311;0.105;60.9
Spi_C_12_t2.CSV;82;27.06.2021;13:35:41;9;4;0;2015;0.767;0;0.827;0.308;0.073;61.4
Spi_C_12_t2.CSV;92;27.06.2021;13:35:51;10;4;0;2970;0.761;0;0.798;0.304;0.046;57.8
Spi_C_13_t2.CSV;2;27.06.2021;14:33:24;1;4;0;0;0.339;0;0.993;0.339;0.659;0
Spi_C_13_t2.CSV;12;27.06.2021;14:33:34;2;4;0;31;0.368;0;0.982;0.338;0.625;8.1
Spi_C_13_t2.CSV;22;27.06.2021;14:33:44;3;4;0;101;0.44;0;0.98;0.337;0.551;23.4
Spi_C_13_t2.CSV;32;27.06.2021;14:33:54;4;4;0;198;0.522;0;0.969;0.336;0.461;38.4
Spi_C_13_t2.CSV;42;27.06.2021;14:34:04;5;4;0;363;0.625;0;0.962;0.335;0.35;53.4
Spi_C_13_t2.CSV;52;27.06.2021;14:34:14;6;4;0;619;0.716;0;0.946;0.333;0.243;63.2
Spi_C_13_t2.CSV;62;27.06.2021;14:34:24;7;4;0;981;0.772;0;0.926;0.331;0.166;68.5
Spi_C_13_t2.CSV;72;27.06.2021;14:34:34;8;4;0;1386;0.795;0;0.905;0.328;0.122;70.8
Spi_C_13_t2.CSV;82;27.06.2021;14:34:44;9;4;0;2015;0.805;0;0.877;0.324;0.082;69.5
Spi_C_13_t2.CSV;92;27.06.2021;14:34:54;10;4;0;2970;0.801;0;0.848;0.32;0.055;69.1
Spi_C_14_t2.CSV;2;27.06.2021;14:04:14;1;4;0;0;0.392;0;1.157;0.392;0.661;0
Spi_C_14_t2.CSV;12;27.06.2021;14:04:24;2;4;0;31;0.414;0;1.146;0.391;0.639;8.3
Spi_C_14_t2.CSV;22;27.06.2021;14:04:34;3;4;0;101;0.501;0;1.142;0.39;0.561;23.8
Spi_C_14_t2.CSV;32;27.06.2021;14:04:44;4;4;0;198;0.605;0;1.133;0.389;0.466;38.8
Spi_C_14_t2.CSV;42;27.06.2021;14:04:54;5;4;0;363;0.735;0;1.12;0.388;0.344;52.4
Spi_C_14_t2.CSV;52;27.06.2021;14:05:04;6;4;0;619;0.847;0;1.102;0.385;0.231;60.2
Spi_C_14_t2.CSV;62;27.06.2021;14:05:14;7;4;0;981;0.91;0;1.078;0.383;0.156;64.2
Spi_C_14_t2.CSV;72;27.06.2021;14:05:24;8;4;0;1386;0.929;0;1.043;0.378;0.109;63.6
Spi_C_14_t2.CSV;82;27.06.2021;14:05:34;9;4;0;2015;0.929;0;1.005;0.373;0.076;64
Spi_C_14_t2.CSV;92;27.06.2021;14:05:44;10;4;0;2970;0.914;0;0.959;0.366;0.047;58.5
Spi_C_15_t2.CSV;2;27.06.2021;13:00:58;1;4;0;0;0.31;0;0.919;0.31;0.663;0
Spi_C_15_t2.CSV;13;27.06.2021;13:01:09;2;4;0;31;0.336;0;0.914;0.309;0.632;8.2
Spi_C_15_t2.CSV;22;27.06.2021;13:01:18;3;4;0;101;0.408;0;0.915;0.31;0.554;23.5
Spi_C_15_t2.CSV;33;27.06.2021;13:01:29;4;4;0;198;0.49;0;0.909;0.309;0.461;38.3
Spi_C_15_t2.CSV;42;27.06.2021;13:01:38;5;4;0;363;0.595;0;0.908;0.309;0.345;52.6
Spi_C_15_t2.CSV;52;27.06.2021;13:01:48;6;4;0;619;0.685;0;0.898;0.308;0.237;61.7
Spi_C_15_t2.CSV;63;27.06.2021;13:01:59;7;4;0;981;0.739;0;0.879;0.305;0.159;65.6
Spi_C_15_t2.CSV;73;27.06.2021;13:02:09;8;4;0;1386;0.76;0;0.858;0.303;0.114;66.5
Spi_C_15_t2.CSV;83;27.06.2021;13:02:19;9;4;0;2015;0.768;0;0.833;0.3;0.078;66
Spi_C_15_t2.CSV;93;27.06.2021;13:02:29;10;4;0;2970;0.761;0;0.801;0.295;0.05;62.3
Spi_C_1_t2.CSV;2;28.06.2021;15:22:43;1;4;0;0;0.315;0;0.84;0.315;0.625;0
Spi_C_1_t2.CSV;13;28.06.2021;15:22:54;2;4;0;31;0.348;0;0.833;0.314;0.582;7.6
Spi_C_1_t2.CSV;23;28.06.2021;15:23:04;3;4;0;101;0.411;0;0.835;0.314;0.508;21.5
Spi_C_1_t2.CSV;33;28.06.2021;15:23:14;4;4;0;198;0.475;0;0.831;0.314;0.428;35.6
Spi_C_1_t2.CSV;43;28.06.2021;15:23:24;5;4;0;363;0.552;0;0.83;0.314;0.335;51.1
Spi_C_1_t2.CSV;53;28.06.2021;15:23:34;6;4;0;619;0.623;0;0.819;0.312;0.239;62.2
Spi_C_1_t2.CSV;62;28.06.2021;15:23:43;7;4;0;981;0.672;0;0.81;0.311;0.17;70.2
Spi_C_1_t2.CSV;72;28.06.2021;15:23:53;8;4;0;1386;0.697;0;0.795;0.308;0.123;71.8
Spi_C_1_t2.CSV;82;28.06.2021;15:24:03;9;4;0;2015;0.711;0;0.775;0.305;0.083;69.9
Spi_C_1_t2.CSV;92;28.06.2021;15:24:13;10;4;0;2970;0.711;0;0.752;0.302;0.055;68
Spi_C_2_t2.CSV;2;28.06.2021;13:24:32;1;4;0;0;0.3;0;0.761;0.3;0.606;0
Spi_C_2_t2.CSV;13;28.06.2021;13:24:43;2;4;0;31;0.324;0;0.752;0.299;0.569;7.4
Spi_C_2_t2.CSV;22;28.06.2021;13:24:52;3;4;0;101;0.386;0;0.75;0.298;0.485;20.6
Spi_C_2_t2.CSV;33;28.06.2021;13:25:03;4;4;0;198;0.449;0;0.745;0.297;0.397;33
Spi_C_2_t2.CSV;42;28.06.2021;13:25:12;5;4;0;363;0.52;0;0.741;0.297;0.298;45.5
Spi_C_2_t2.CSV;52;28.06.2021;13:25:22;6;4;0;619;0.579;0;0.73;0.295;0.207;53.8
Spi_C_2_t2.CSV;62;28.06.2021;13:25:32;7;4;0;981;0.613;0;0.713;0.292;0.14;57.8
Spi_C_2_t2.CSV;72;28.06.2021;13:25:42;8;4;0;1386;0.631;0;0.699;0.29;0.097;56.6
Spi_C_2_t2.CSV;82;28.06.2021;13:25:52;9;4;0;2015;0.637;0;0.689;0.288;0.075;63.9
Spi_C_2_t2.CSV;92;28.06.2021;13:26:02;10;4;0;2970;0.634;0;0.662;0.283;0.042;52.8
Spi_C_3_t2.CSV;2;28.06.2021;14:34:19;1;4;0;0;0.339;0;0.93;0.339;0.635;0
Spi_C_3_t2.CSV;12;28.06.2021;14:34:29;2;4;0;31;0.387;0;0.925;0.338;0.582;7.6
Spi_C_3_t2.CSV;22;28.06.2021;14:34:39;3;4;0;101;0.472;0;0.925;0.338;0.49;20.8
Spi_C_3_t2.CSV;32;28.06.2021;14:34:49;4;4;0;198;0.558;0;0.923;0.338;0.395;32.9
Spi_C_3_t2.CSV;42;28.06.2021;14:34:59;5;4;0;363;0.65;0;0.92;0.338;0.293;44.7
Spi_C_3_t2.CSV;52;28.06.2021;14:35:09;6;4;0;619;0.726;0;0.914;0.337;0.206;53.5
Spi_C_3_t2.CSV;62;28.06.2021;14:35:19;7;4;0;981;0.776;0;0.902;0.335;0.14;57.6
Spi_C_3_t2.CSV;72;28.06.2021;14:35:29;8;4;0;1386;0.798;0;0.885;0.333;0.098;57.2
Spi_C_3_t2.CSV;82;28.06.2021;14:35:39;9;4;0;2015;0.809;0;0.867;0.33;0.067;56.6
Spi_C_3_t2.CSV;92;28.06.2021;14:35:49;10;4;0;2970;0.803;0;0.838;0.326;0.042;52.1
Spi_C_4_t2.CSV;2;28.06.2021;13:59:26;1;4;0;0;0.303;0;0.76;0.303;0.601;0
Spi_C_4_t2.CSV;13;28.06.2021;13:59:37;2;4;0;31;0.354;0;0.757;0.303;0.532;6.9
Spi_C_4_t2.CSV;22;28.06.2021;13:59:46;3;4;0;101;0.426;0;0.751;0.302;0.433;18.4
Spi_C_4_t2.CSV;32;28.06.2021;13:59:56;4;4;0;198;0.493;0;0.747;0.301;0.34;28.3
Spi_C_4_t2.CSV;43;28.06.2021;14:00:07;5;4;0;363;0.561;0;0.742;0.3;0.244;37.2
Spi_C_4_t2.CSV;53;28.06.2021;14:00:17;6;4;0;619;0.615;0;0.739;0.3;0.168;43.6
Spi_C_4_t2.CSV;63;28.06.2021;14:00:27;7;4;0;981;0.648;0;0.731;0.298;0.114;46.8
Spi_C_4_t2.CSV;73;28.06.2021;14:00:37;8;4;0;1386;0.661;0;0.719;0.296;0.081;47
Spi_C_4_t2.CSV;82;28.06.2021;14:00:46;9;4;0;2015;0.667;0;0.704;0.294;0.053;44.5
Spi_C_4_t2.CSV;92;28.06.2021;14:00:56;10;4;0;2970;0.664;0;0.688;0.291;0.035;43.5
Spi_C_5_t2.CSV;2;28.06.2021;12:50:40;1;4;0;0;0.325;0;0.974;0.325;0.666;0
Spi_C_5_t2.CSV;12;28.06.2021;12:50:50;2;4;0;31;0.325;0;0.954;0.323;0.659;8.6
Spi_C_5_t2.CSV;22;28.06.2021;12:51:00;3;4;0;101;0.376;0;0.957;0.323;0.607;25.8
Spi_C_5_t2.CSV;32;28.06.2021;12:51:10;4;4;0;198;0.441;0;0.953;0.323;0.537;44.7
Spi_C_5_t2.CSV;42;28.06.2021;12:51:20;5;4;0;363;0.537;0;0.939;0.321;0.428;65.3
Spi_C_5_t2.CSV;52;28.06.2021;12:51:30;6;4;0;619;0.637;0;0.923;0.319;0.31;80.6
Spi_C_5_t2.CSV;62;28.06.2021;12:51:40;7;4;0;981;0.702;0;0.902;0.317;0.222;91.4
Spi_C_5_t2.CSV;72;28.06.2021;12:51:50;8;4;0;1386;0.731;0;0.871;0.313;0.161;93.6
Spi_C_5_t2.CSV;82;28.06.2021;12:52:00;9;4;0;2015;0.745;0;0.838;0.308;0.111;93.9
Spi_C_5_t2.CSV;92;28.06.2021;12:52:10;10;4;0;2970;0.744;0;0.799;0.303;0.069;85.9
Spi_C_6_t2.CSV;2;29.06.2021;15:02:14;1;4;0;0;0.301;0;0.886;0.301;0.66;0
Spi_C_6_t2.CSV;12;29.06.2021;15:02:24;2;4;0;31;0.322;0;0.876;0.3;0.632;8.2
Spi_C_6_t2.CSV;22;29.06.2021;15:02:34;3;4;0;101;0.387;0;0.876;0.3;0.558;23.7
Spi_C_6_t2.CSV;32;29.06.2021;15:02:44;4;4;0;198;0.46;0;0.873;0.299;0.473;39.3
Spi_C_6_t2.CSV;42;29.06.2021;15:02:54;5;4;0;363;0.553;0;0.867;0.299;0.362;55.2
Spi_C_6_t2.CSV;52;29.06.2021;15:03:04;6;4;0;619;0.64;0;0.86;0.298;0.256;66.5
Spi_C_6_t2.CSV;62;29.06.2021;15:03:14;7;4;0;981;0.697;0;0.848;0.296;0.178;73.4
Spi_C_6_t2.CSV;72;29.06.2021;15:03:24;8;4;0;1386;0.723;0;0.83;0.294;0.129;75
Spi_C_6_t2.CSV;82;29.06.2021;15:03:34;9;4;0;2015;0.739;0;0.812;0.292;0.09;76.1
Spi_C_6_t2.CSV;92;29.06.2021;15:03:44;10;4;0;2970;0.742;0;0.789;0.289;0.06;74.3
Spi_C_7_t2.CSV;2;29.06.2021;13:17:39;1;4;0;0;0.301;0;0.857;0.301;0.649;0
Spi_C_7_t2.CSV;12;29.06.2021;13:17:49;2;4;0;31;0.32;0;0.845;0.3;0.621;8.1
Spi_C_7_t2.CSV;22;29.06.2021;13:17:59;3;4;0;101;0.385;0;0.842;0.299;0.543;23
Spi_C_7_t2.CSV;32;29.06.2021;13:18:09;4;4;0;198;0.462;0;0.839;0.299;0.449;37.4
Spi_C_7_t2.CSV;42;29.06.2021;13:18:19;5;4;0;363;0.551;0;0.831;0.298;0.337;51.4
Spi_C_7_t2.CSV;52;29.06.2021;13:18:29;6;4;0;619;0.625;0;0.816;0.296;0.234;60.9
Spi_C_7_t2.CSV;62;29.06.2021;13:18:39;7;4;0;981;0.669;0;0.799;0.294;0.163;67
Spi_C_7_t2.CSV;72;29.06.2021;13:18:49;8;4;0;1386;0.684;0;0.776;0.29;0.119;69
Spi_C_7_t2.CSV;83;29.06.2021;13:19:00;9;4;0;2015;0.694;0;0.756;0.288;0.082;69.4
Spi_C_7_t2.CSV;92;29.06.2021;13:19:09;10;4;0;2970;0.691;0;0.73;0.284;0.053;66.6
Spi_C_8_t2.CSV;2;29.06.2021;14:21:06;1;4;0;0;0.335;0;0.962;0.335;0.652;0
Spi_C_8_t2.CSV;12;29.06.2021;14:21:16;2;4;0;31;0.358;0;0.952;0.334;0.624;8.1
Spi_C_8_t2.CSV;22;29.06.2021;14:21:26;3;4;0;101;0.436;0;0.938;0.332;0.535;22.7
Spi_C_8_t2.CSV;32;29.06.2021;14:21:36;4;4;0;198;0.526;0;0.933;0.331;0.436;36.3
Spi_C_8_t2.CSV;42;29.06.2021;14:21:46;5;4;0;363;0.628;0;0.924;0.33;0.32;48.8
Spi_C_8_t2.CSV;52;29.06.2021;14:21:56;6;4;0;619;0.712;0;0.917;0.329;0.224;58.1
Spi_C_8_t2.CSV;62;29.06.2021;14:22:06;7;4;0;981;0.764;0;0.905;0.328;0.156;64.2
Spi_C_8_t2.CSV;72;29.06.2021;14:22:16;8;4;0;1386;0.788;0;0.888;0.326;0.113;65.6
Spi_C_8_t2.CSV;82;29.06.2021;14:22:26;9;4;0;2015;0.798;0;0.861;0.322;0.073;61.9
Spi_C_8_t2.CSV;92;29.06.2021;14:22:36;10;4;0;2970;0.795;0;0.834;0.318;0.047;58.3
Spi_C_9_t2.CSV;2;29.06.2021;13:49:18;1;4;0;0;0.344;0;0.899;0.344;0.617;0
Spi_C_9_t2.CSV;12;29.06.2021;13:49:28;2;4;0;31;0.403;0;0.882;0.341;0.543;7.1
Spi_C_9_t2.CSV;22;29.06.2021;13:49:38;3;4;0;101;0.484;0;0.866;0.339;0.441;18.7
Spi_C_9_t2.CSV;32;29.06.2021;13:49:48;4;4;0;198;0.562;0;0.861;0.338;0.347;28.9
Spi_C_9_t2.CSV;42;29.06.2021;13:49:58;5;4;0;363;0.647;0;0.855;0.337;0.243;37.1
Spi_C_9_t2.CSV;52;29.06.2021;13:50:08;6;4;0;619;0.709;0;0.845;0.336;0.161;41.8
Spi_C_9_t2.CSV;62;29.06.2021;13:50:18;7;4;0;981;0.741;0;0.832;0.334;0.109;45.1
Spi_C_9_t2.CSV;72;29.06.2021;13:50:28;8;4;0;1386;0.752;0;0.813;0.331;0.075;43.7
Spi_C_9_t2.CSV;82;29.06.2021;13:50:38;9;4;0;2015;0.756;0;0.798;0.328;0.053;44.5
Spi_C_9_t2.CSV;92;29.06.2021;13:50:48;10;4;0;2970;0.745;0;0.767;0.323;0.029;35.8
Spi_D_10_t2.CSV;2;29.06.2021;12:45:26;1;4;0;0;0.316;0;0.635;0.316;0.502;0
Spi_D_10_t2.CSV;13;29.06.2021;12:45:37;2;4;0;31;0.325;0;0.586;0.303;0.445;5.8
Spi_D_10_t2.CSV;23;29.06.2021;12:45:47;3;4;0;101;0.35;0;0.554;0.295;0.368;15.6
Spi_D_10_t2.CSV;32;29.06.2021;12:45:56;4;4;0;198;0.368;0;0.516;0.283;0.287;23.9
Spi_D_10_t2.CSV;42;29.06.2021;12:46:06;5;4;0;363;0.378;0;0.481;0.273;0.214;32.6
Spi_D_10_t2.CSV;53;29.06.2021;12:46:17;6;4;0;619;0.378;0;0.444;0.26;0.149;38.6
Spi_D_10_t2.CSV;62;29.06.2021;12:46:26;7;4;0;981;0.369;0;0.412;0.249;0.104;43
Spi_D_10_t2.CSV;73;29.06.2021;12:46:37;8;4;0;1386;0.355;0;0.38;0.237;0.066;38.3
Spi_D_10_t2.CSV;82;29.06.2021;12:46:46;9;4;0;2015;0.341;0;0.359;0.229;0.05;42.4
Spi_D_10_t2.CSV;93;29.06.2021;12:46:57;10;4;0;2970;0.326;0;0.337;0.219;0.033;40.7
Spi_D_11_t2.CSV;2;27.06.2021;15:23:58;1;4;0;0;0.336;0;0.814;0.336;0.587;0
Spi_D_11_t2.CSV;12;27.06.2021;15:24:08;2;4;0;31;0.375;0;0.814;0.336;0.539;7
Spi_D_11_t2.CSV;22;27.06.2021;15:24:18;3;4;0;101;0.439;0;0.814;0.336;0.461;19.5
