# Filename;t;Date;Time;No.;ML;Temp.;PAR;F;Fo';Fm';~Fo';Y(II);ETR
Pve_B_3_t1.CSV;12;30.05.2021;15:03:10;2;4;0;31;0.454;0;0.872;0.381;0.479;6.2
Pve_B_3_t1.CSV;22;30.05.2021;15:03:20;3;4;0;101;0.56;0;0.87;0.38;0.356;15.1
Pve_B_3_t1.CSV;32;30.05.2021;15:03:30;4;4;0;198;0.629;0;0.858;0.378;0.267;22.2
Pve_B_3_t1.CSV;42;30.05.2021;15:03:40;5;4;0;363;0.685;0;0.842;0.375;0.186;28.4
Pve_B_3_t1.CSV;52;30.05.2021;15:03:50;6;4;0;619;0.721;0;0.825;0.372;0.126;32.8
Pve_B_3_t1.CSV;62;30.05.2021;15:04:00;7;4;0;981;0.735;0;0.802;0.367;0.084;34.4
Pve_B_3_t1.CSV;72;30.05.2021;15:04:10;8;4;0;1386;0.791;0;0.843;0.375;0.062;35.9
Pve_B_3_t1.CSV;82;30.05.2021;15:04:20;9;4;0;2015;0.786;0;0.818;0.37;0.039;33.1
Pve_B_3_t1.CSV;92;30.05.2021;15:04:30;10;4;0;2970;0.936;0;0.952;0.395;0.017;21
Pve_B_4_t1.CSV;2;30.05.2021;14:26:32;1;4;0;0;0.303;0;0.911;0.303;0.667;0
Pve_B_4_t1.CSV;12;30.05.2021;14:26:42;2;4;0;31;0.316;0;0.893;0.301;0.646;8.4
Pve_B_4_t1.CSV;22;30.05.2021;14:26:52;3;4;0;101;0.369;0;0.881;0.3;0.581;24.7
Pve_B_4_t1.CSV;32;30.05.2021;14:27:02;4;4;0;198;0.435;0;0.861;0.297;0.495;41.1
Pve_B_4_t1.CSV;42;30.05.2021;14:27:12;5;4;0;363;0.518;0;0.838;0.294;0.382;58.2
Pve_B_4_t1.CSV;52;30.05.2021;14:27:22;6;4;0;619;0.583;0;0.807;0.291;0.278;72.2
Pve_B_4_t1.CSV;62;30.05.2021;14:27:32;7;4;0;981;0.619;0;0.776;0.286;0.202;83.4
Pve_B_4_t1.CSV;72;30.05.2021;14:27:42;8;4;0;1386;0.631;0;0.742;0.282;0.15;87.1
Pve_B_4_t1.CSV;82;30.05.2021;14:27:52;9;4;0;2015;0.633;0;0.709;0.277;0.107;90.7
Pve_B_4_t1.CSV;92;30.05.2021;14:28:02;10;4;0;2970;0.625;0;0.672;0.271;0.07;87.2
Pve_B_5_t1.CSV;2;30.05.2021;15:44:27;1;4;0;0;0.308;0;0.926;0.308;0.667;0
Pve_B_5_t1.CSV;12;30.05.2021;15:44:37;2;4;0;31;0.344;0;0.914;0.307;0.624;8.1
Pve_B_5_t1.CSV;22;30.05.2021;15:44:47;3;4;0;101;0.417;0;0.913;0.307;0.543;23
Pve_B_5_t1.CSV;32;30.05.2021;15:44:57;4;4;0;198;0.498;0;0.898;0.305;0.445;37
Pve_B_5_t1.CSV;42;30.05.2021;15:45:07;5;4;0;363;0.585;0;0.879;0.303;0.334;51
Pve_B_5_t1.CSV;52;30.05.2021;15:45:17;6;4;0;619;0.651;0;0.86;0.3;0.243;63.2
Pve_B_5_t1.CSV;62;30.05.2021;15:45:27;7;4;0;981;0.691;0;0.833;0.297;0.17;70.2
Pve_B_5_t1.CSV;72;30.05.2021;15:45:37;8;4;0;1386;0.705;0;0.805;0.293;0.124;72.3
Pve_B_5_t1.CSV;82;30.05.2021;15:45:47;9;4;0;2015;0.707;0;0.774;0.289;0.087;73.3
Pve_B_5_t1.CSV;92;30.05.2021;15:45:57;10;4;0;2970;0.701;0;0.743;0.285;0.057;70.5
Pve_B_6_t1.CSV;2;31.05.2021;14:19:17;1;4;0;0;0.303;0;0.948;0.303;0.68;0
Pve_B_6_t1.CSV;13;31.05.2021;14:19:28;2;4;0;31;0.338;0;0.93;0.301;0.637;8.3
Pve_B_6_t1.CSV;23;31.05.2021;14:19:38;3;4;0;101;0.4;0;0.917;0.3;0.564;23.9
Pve_B_6_t1.CSV;32;31.05.2021;14:19:47;4;4;0;198;0.471;0;0.899;0.298;0.476;39.6
Pve_B_6_t1.CSV;42;31.05.2021;14:19:57;5;4;0;363;0.559;0;0.882;0.296;0.366;55.8
Pve_B_6_t1.CSV;52;31.05.2021;14:20:07;6;4;0;619;0.63;0;0.86;0.293;0.267;69.5
Pve_B_6_t1.CSV;63;31.05.2021;14:20:18;7;4;0;981;0.669;0;0.832;0.29;0.196;80.7
Pve_B_6_t1.CSV;72;31.05.2021;14:20:27;8;4;0;1386;0.684;0;0.804;0.287;0.149;86.9
Pve_B_6_t1.CSV;82;31.05.2021;14:20:37;9;4;0;2015;0.689;0;0.773;0.283;0.109;92
Pve_B_6_t1.CSV;92;31.05.2021;14:20:47;10;4;0;2970;0.683;0;0.737;0.278;0.073;91.4
Pve_B_7_t1.CSV;2;31.05.2021;16:38:29;1;4;0;0;0.351;0;0.939;0.351;0.626;0
Pve_B_7_t1.CSV;12;31.05.2021;16:38:39;2;4;0;31;0.425;0;0.918;0.348;0.537;7
Pve_B_7_t1.CSV;22;31.05.2021;16:38:49;3;4;0;101;0.539;0;0.906;0.346;0.405;17.2
Pve_B_7_t1.CSV;32;31.05.2021;16:38:59;4;4;0;198;0.623;0;0.889;0.344;0.299;24.9
Pve_B_7_t1.CSV;42;31.05.2021;16:39:09;5;4;0;363;0.695;0;0.875;0.342;0.206;31.4
Pve_B_7_t1.CSV;52;31.05.2021;16:39:19;6;4;0;619;0.737;0;0.857;0.339;0.14;36.4
Pve_B_7_t1.CSV;62;31.05.2021;16:39:29;7;4;0;981;0.757;0;0.839;0.336;0.098;40.3
Pve_B_7_t1.CSV;72;31.05.2021;16:39:39;8;4;0;1386;0.762;0;0.821;0.333;0.072;41.8
Pve_B_7_t1.CSV;82;31.05.2021;16:39:49;9;4;0;2015;0.761;0;0.799;0.329;0.048;40.2
Pve_B_7_t1.CSV;92;31.05.2021;16:39:59;10;4;0;2970;0.751;0;0.775;0.325;0.031;38.6
Pve_B_8_t1.CSV;2;31.05.2021;15:26:25;1;4;0;0;0.339;0;1.026;0.339;0.67;0
Pve_B_8_t1.CSV;12;31.05.2021;15:26:35;2;4;0;31;0.397;0;1.027;0.339;0.613;8
Pve_B_8_t1.CSV;22;31.05.2021;15:26:45;3;4;0;101;0.504;0;1.023;0.339;0.507;21.5
Pve_B_8_t1.CSV;32;31.05.2021;15:26:55;4;4;0;198;0.605;0;1.005;0.337;0.398;33.1
Pve_B_8_t1.CSV;42;31.05.2021;15:27:05;5;4;0;363;0.696;0;0.981;0.334;0.291;44.3
Pve_B_8_t1.CSV;52;31.05.2021;15:27:15;6;4;0;619;0.756;0;0.946;0.33;0.201;52.2
Pve_B_8_t1.CSV;62;31.05.2021;15:27:25;7;4;0;981;0.785;0;0.916;0.326;0.143;58.9
Pve_B_8_t1.CSV;72;31.05.2021;15:27:35;8;4;0;1386;0.792;0;0.883;0.322;0.103;60
Pve_B_8_t1.CSV;82;31.05.2021;15:27:45;9;4;0;2015;0.789;0;0.85;0.317;0.072;60.7
Pve_B_8_t1.CSV;92;31.05.2021;15:27:55;10;4;0;2970;0.772;0;0.812;0.312;0.049;61.4
Pve_B_9_t1.CSV;2;31.05.2021;14:56:15;1;4;0;0;0.385;0;1.126;0.385;0.658;0
Pve_B_9_t1.CSV;12;31.05.2021;14:56:25;2;4;0;31;0.479;0;1.121;0.384;0.573;7.5
Pve_B_9_t1.CSV;22;31.05.2021;14:56:35;3;4;0;101;0.644;0;1.113;0.383;0.421;17.9
Pve_B_9_t1.CSV;32;31.05.2021;14:56:45;4;4;0;198;0.766;0;1.1;0.382;0.304;25.3
Pve_B_9_t1.CSV;42;31.05.2021;14:56:55;5;4;0;363;0.861;0;1.079;0.379;0.202;30.8
Pve_B_9_t1.CSV;52;31.05.2021;14:57:05;6;4;0;619;0.923;0;1.062;0.377;0.131;34
Pve_B_9_t1.CSV;62;31.05.2021;14:57:15;7;4;0;981;0.951;0;1.041;0.375;0.086;35.6
Pve_B_9_t1.CSV;72;31.05.2021;14:57:25;8;4;0;1386;0.959;0;1.02;0.372;0.06;34.8
Pve_B_9_t1.CSV;82;31.05.2021;14:57:35;9;4;0;2015;0.955;0;0.993;0.368;0.038;32.4
Pve_B_9_t1.CSV;92;31.05.2021;14:57:45;10;4;0;2970;0.938;0;0.962;0.364;0.025;31.1
Pve_C_10_t1.CSV;2;31.05.2021;16:05:20;1;4;0;0;0.306;0;0.928;0.306;0.67;0
Pve_C_10_t1.CSV;12;31.05.2021;16:05:30;2;4;0;31;0.329;0;0.923;0.305;0.644;8.4
Pve_C_10_t1.CSV;22;31.05.2021;16:05:40;3;4;0;101;0.388;0;0.926;0.306;0.581;24.6
Pve_C_10_t1.CSV;32;31.05.2021;16:05:50;4;4;0;198;0.462;0;0.926;0.306;0.501;41.7
Pve_C_10_t1.CSV;42;31.05.2021;16:06:00;5;4;0;363;0.566;0;0.933;0.307;0.393;60
Pve_C_10_t1.CSV;52;31.05.2021;16:06:10;6;4;0;619;0.657;0;0.927;0.306;0.291;75.7
Pve_C_10_t1.CSV;62;31.05.2021;16:06:20;7;4;0;981;0.731;0;0.926;0.306;0.211;86.8
Pve_C_10_t1.CSV;72;31.05.2021;16:06:30;8;4;0;1386;0.775;0;0.919;0.305;0.157;91.2
Pve_C_10_t1.CSV;82;31.05.2021;16:06:40;9;4;0;2015;0.803;0;0.901;0.303;0.109;92.1
Pve_C_10_t1.CSV;92;31.05.2021;16:06:50;10;4;0;2970;0.819;0;0.886;0.301;0.076;94.3
Pve_C_11_t1.CSV;2;01.06.2021;13:34:37;1;4;0;0;0.319;0;0.935;0.319;0.659;0
Pve_C_11_t1.CSV;12;01.06.2021;13:34:47;2;4;0;31;0.34;0;0.916;0.317;0.629;8.2
Pve_C_11_t1.CSV;22;01.06.2021;13:34:57;3;4;0;101;0.402;0;0.918;0.317;0.562;23.8
Pve_C_11_t1.CSV;32;01.06.2021;13:35:07;4;4;0;198;0.472;0;0.917;0.317;0.485;40.4
Pve_C_11_t1.CSV;42;01.06.2021;13:35:17;5;4;0;363;0.564;0;0.916;0.317;0.384;58.6
Pve_C_11_t1.CSV;52;01.06.2021;13:35:27;6;4;0;619;0.651;0;0.913;0.316;0.287;74.6
Pve_C_11_t1.CSV;62;01.06.2021;13:35:37;7;4;0;981;0.716;0;0.904;0.315;0.208;85.7
Pve_C_11_t1.CSV;72;01.06.2021;13:35:47;8;4;0;1386;0.75;0;0.889;0.313;0.156;91
Pve_C_11_t1.CSV;82;01.06.2021;13:35:57;9;4;0;2015;0.767;0;0.862;0.31;0.11;93.3
Pve_C_11_t1.CSV;92;01.06.2021;13:36:07;10;4;0;2970;0.769;0;0.83;0.306;0.073;91.7
Pve_C_12_t1.CSV;2;01.06.2021;15:58:16;1;4;0;0;0.316;0;0.932;0.316;0.661;0
Pve_C_12_t1.CSV;12;01.06.2021;15:58:26;2;4;0;31;0.33;0;0.914;0.314;0.639;8.3
Pve_C_12_t1.CSV;22;01.06.2021;15:58:36;3;4;0;101;0.391;0;0.916;0.314;0.573;24.3
Pve_C_12_t1.CSV;32;01.06.2021;15:58:46;4;4;0;198;0.464;0;0.91;0.313;0.49;40.8
Pve_C_12_t1.CSV;42;01.06.2021;15:58:56;5;4;0;363;0.562;0;0.913;0.314;0.384;58.6
Pve_C_12_t1.CSV;52;01.06.2021;15:59:06;6;4;0;619;0.656;0;0.915;0.314;0.283;73.6
Pve_C_12_t1.CSV;62;01.06.2021;15:59:16;7;4;0;981;0.728;0;0.917;0.314;0.206;84.9
Pve_C_12_t1.CSV;72;01.06.2021;15:59:26;8;4;0;1386;0.768;0;0.906;0.313;0.152;88.7
Pve_C_12_t1.CSV;82;01.06.2021;15:59:36;9;4;0;2015;0.789;0;0.883;0.31;0.106;90.1
Pve_C_12_t1.CSV;92;01.06.2021;15:59:46;10;4;0;2970;0.801;0;0.861;0.307;0.07;86.9
Pve_C_13_t1.CSV;2;01.06.2021;14:46:35;1;4;0;0;0.309;0;0.922;0.309;0.665;0
Pve_C_13_t1.CSV;12;01.06.2021;14:46:45;2;4;0;31;0.33;0;0.914;0.308;0.639;8.3
Pve_C_13_t1.CSV;22;01.06.2021;14:46:55;3;4;0;101;0.391;0;0.9;0.306;0.566;24
Pve_C_13_t1.CSV;32;01.06.2021;14:47:05;4;4;0;198;0.464;0;0.903;0.307;0.486;40.4
Pve_C_13_t1.CSV;42;01.06.2021;14:47:15;5;4;0;363;0.558;0;0.907;0.307;0.385;58.7
Pve_C_13_t1.CSV;52;01.06.2021;14:47:25;6;4;0;619;0.648;0;0.909;0.308;0.287;74.6
Pve_C_13_t1.CSV;62;01.06.2021;14:47:35;7;4;0;981;0.711;0;0.9;0.306;0.21;86.5
Pve_C_13_t1.CSV;72;01.06.2021;14:47:45;8;4;0;1386;0.746;0;0.886;0.305;0.158;92
Pve_C_13_t1.CSV;82;01.06.2021;14:47:55;9;4;0;2015;0.771;0;0.871;0.303;0.115;97.2
Pve_C_13_t1.CSV;92;01.06.2021;14:48:05;10;4;0;2970;0.779;0;0.84;0.299;0.073;90.6
Pve_C_14_t1.CSV;2;01.06.2021;14:12:14;1;4;0;0;0.327;0;0.973;0.327;0.664;0
Pve_C_14_t1.CSV;12;01.06.2021;14:12:24;2;4;0;31;0.336;0;0.964;0.326;0.651;8.5
Pve_C_14_t1.CSV;22;01.06.2021;14:12:34;3;4;0;101;0.394;0;0.968;0.326;0.593;25.2
Pve_C_14_t1.CSV;32;01.06.2021;14:12:44;4;4;0;198;0.467;0;0.965;0.326;0.516;42.9
Pve_C_14_t1.CSV;42;01.06.2021;14:12:54;5;4;0;363;0.57;0;0.961;0.326;0.407;62
Pve_C_14_t1.CSV;52;01.06.2021;14:13:04;6;4;0;619;0.668;0;0.951;0.324;0.298;77.4
Pve_C_14_t1.CSV;62;01.06.2021;14:13:14;7;4;0;981;0.74;0;0.94;0.323;0.213;87.7
Pve_C_14_t1.CSV;72;01.06.2021;14:13:24;8;4;0;1386;0.776;0;0.922;0.321;0.158;92.2
Pve_C_14_t1.CSV;82;01.06.2021;14:13:34;9;4;0;2015;0.8;0;0.902;0.319;0.113;95.7
Pve_C_14_t1.CSV;92;01.06.2021;14:13:44;10;4;0;2970;0.808;0;0.872;0.315;0.073;91.6
Pve_C_15_t1.CSV;2;01.06.2021;15:22:09;1;4;0;0;0.309;0;0.887;0.309;0.652;0
Pve_C_15_t1.CSV;12;01.06.2021;15:22:19;2;4;0;31;0.309;0;0.869;0.307;0.644;8.4
Pve_C_15_t1.CSV;22;01.06.2021;15:22:29;3;4;0;101;0.365;0;0.859;0.306;0.575;24.4
Pve_C_15_t1.CSV;32;01.06.2021;15:22:39;4;4;0;198;0.433;0;0.855;0.305;0.494;41
Pve_C_15_t1.CSV;42;01.06.2021;15:22:49;5;4;0;363;0.521;0;0.85;0.304;0.387;59
Pve_C_15_t1.CSV;52;01.06.2021;15:22:59;6;4;0;619;0.605;0;0.851;0.305;0.289;75.2
Pve_C_15_t1.CSV;62;01.06.2021;15:23:09;7;4;0;981;0.667;0;0.845;0.304;0.211;86.8
Pve_C_15_t1.CSV;72;01.06.2021;15:23:19;8;4;0;1386;0.697;0;0.826;0.301;0.156;90.9
Pve_C_15_t1.CSV;82;01.06.2021;15:23:29;9;4;0;2015;0.721;0;0.808;0.299;0.108;91.1
Pve_C_15_t1.CSV;92;01.06.2021;15:23:39;10;4;0;2970;0.733;0;0.791;0.296;0.073;91.5
Pve_C_1_t1.CSV;2;30.05.2021;13:51:00;1;4;0;0;0.309;0;0.897;0.309;0.656;0
Pve_C_1_t1.CSV;12;30.05.2021;13:51:10;2;4;0;31;0.324;0;0.887;0.308;0.635;8.3
Pve_C_1_t1.CSV;22;30.05.2021;13:51:20;3;4;0;101;0.391;0;0.889;0.308;0.56;23.8
Pve_C_1_t1.CSV;32;30.05.2021;13:51:30;4;4;0;198;0.467;0;0.89;0.308;0.475;39.5
Pve_C_1_t1.CSV;42;30.05.2021;13:51:40;5;4;0;363;0.562;0;0.889;0.308;0.368;56.1
Pve_C_1_t1.CSV;52;30.05.2021;13:51:50;6;4;0;619;0.648;0;0.886;0.308;0.269;69.8
Pve_C_1_t1.CSV;62;30.05.2021;13:52:00;7;4;0;981;0.712;0;0.88;0.307;0.191;78.7
Pve_C_1_t1.CSV;72;30.05.2021;13:52:10;8;4;0;1386;0.748;0;0.867;0.305;0.137;79.9
Pve_C_1_t1.CSV;82;30.05.2021;13:52:20;9;4;0;2015;0.77;0;0.853;0.304;0.097;82.3
Pve_C_1_t1.CSV;92;30.05.2021;13:52:30;10;4;0;2970;0.777;0;0.83;0.301;0.064;79.7
Pve_C_2_t1.CSV;2;30.05.2021;16:24:35;1;4;0;0;0.304;0;0.854;0.304;0.644;0
Pve_C_2_t1.CSV;12;30.05.2021;16:24:45;2;4;0;31;0.311;0;0.852;0.304;0.635;8.3
Pve_C_2_t1.CSV;22;30.05.2021;16:24:55;3;4;0;101;0.362;0;0.859;0.305;0.579;24.5
Pve_C_2_t1.CSV;32;30.05.2021;16:25:05;4;4;0;198;0.426;0;0.868;0.306;0.509;42.3
Pve_C_2_t1.CSV;42;30.05.2021;16:25:15;5;4;0;363;0.512;0;0.871;0.306;0.412;62.8
Pve_C_2_t1.CSV;52;30.05.2021;16:25:25;6;4;0;619;0.601;0;0.873;0.306;0.312;81
Pve_C_2_t1.CSV;62;30.05.2021;16:25:35;7;4;0;981;0.67;0;0.871;0.306;0.231;95.1
Pve_C_2_t1.CSV;72;30.05.2021;16:25:45;8;4;0;1386;0.712;0;0.864;0.305;0.176;102.4
Pve_C_2_t1.CSV;82;30.05.2021;16:25:55;9;4;0;2015;0.744;0;0.848;0.303;0.123;103.8
Pve_C_2_t1.CSV;92;30.05.2021;16:26:05;10;4;0;2970;0.759;0;0.827;0.301;0.082;102.6
Pve_C_3_t1.CSV;2;30.05.2021;15:09:13;1;4;0;0;0.303;0;0.902;0.303;0.664;0
Pve_C_3_t1.CSV;12;30.05.2021;15:09:23;2;4;0;31;0.34;0;0.896;0.302;0.621;8.1
Pve_C_3_t1.CSV;22;30.05.2021;15:09:33;3;4;0;101;0.415;0;0.899;0.303;0.538;22.8
Pve_C_3_t1.CSV;32;30.05.2021;15:09:43;4;4;0;198;0.495;0;0.903;0.303;0.452;37.6
Pve_C_3_t1.CSV;42;30.05.2021;15:09:53;5;4;0;363;0.593;0;0.905;0.303;0.345;52.6
Pve_C_3_t1.CSV;52;30.05.2021;15:10:03;6;4;0;619;0.677;0;0.904;0.303;0.251;65.3
Pve_C_3_t1.CSV;62;30.05.2021;15:10:13;7;4;0;981;0.738;0;0.897;0.302;0.177;73
Pve_C_3_t1.CSV;72;30.05.2021;15:10:23;8;4;0;1386;0.772;0;0.888;0.301;0.131;76
Pve_C_3_t1.CSV;82;30.05.2021;15:10:33;9;4;0;2015;0.793;0;0.872;0.3;0.091;76.7
Pve_C_3_t1.CSV;92;30.05.2021;15:10:43;10;4;0;2970;0.797;0;0.847;0.297;0.059;73.6
Pve_C_4_t1.CSV;2;30.05.2021;14:28:43;1;4;0;0;0.306;0;0.846;0.306;0.638;0
Pve_C_4_t1.CSV;12;30.05.2021;14:28:53;2;4;0;31;0.306;0;0.835;0.305;0.634;8.2
Pve_C_4_t1.CSV;22;30.05.2021;14:29:03;3;4;0;101;0.351;0;0.835;0.305;0.58;24.6
Pve_C_4_t1.CSV;32;30.05.2021;14:29:13;4;4;0;198;0.409;0;0.838;0.305;0.512;42.6
Pve_C_4_t1.CSV;42;30.05.2021;14:29:23;5;4;0;363;0.492;0;0.839;0.305;0.414;63.1
Pve_C_4_t1.CSV;52;30.05.2021;14:29:33;6;4;0;619;0.577;0;0.833;0.304;0.307;79.9
Pve_C_4_t1.CSV;62;30.05.2021;14:29:43;7;4;0;981;0.64;0;0.83;0.304;0.229;94.3
Pve_C_4_t1.CSV;72;30.05.2021;14:29:53;8;4;0;1386;0.675;0;0.812;0.301;0.169;98.2
Pve_C_4_t1.CSV;82;30.05.2021;14:30:03;9;4;0;2015;0.692;0;0.784;0.297;0.117;99.3
Pve_C_4_t1.CSV;92;30.05.2021;14:30:13;10;4;0;2970;0.692;0;0.753;0.293;0.081;101.1
Pve_C_5_t1.CSV;2;30.05.2021;15:46:38;1;4;0;0;0.307;0;0.838;0.307;0.634;0
Pve_C_5_t1.CSV;12;30.05.2021;15:46:48;2;4;0;31;0.309;0;0.83;0.306;0.628;8.2
Pve_C_5_t1.CSV;22;30.05.2021;15:46:58;3;4;0;101;0.352;0;0.828;0.306;0.575;24.4
Pve_C_5_t1.CSV;32;30.05.2021;15:47:08;4;4;0;198;0.416;0;0.838;0.307;0.504;41.9
Pve_C_5_t1.CSV;42;30.05.2021;15:47:18;5;4;0;363;0.498;0;0.834;0.306;0.403;61.4
Pve_C_5_t1.CSV;52;30.05.2021;15:47:28;6;4;0;619;0.585;0;0.835;0.307;0.299;77.8
Pve_C_5_t1.CSV;62;30.05.2021;15:47:38;7;4;0;981;0.647;0;0.827;0.306;0.218;89.7
Pve_C_5_t1.CSV;72;30.05.2021;15:47:48;8;4;0;1386;0.675;0;0.807;0.303;0.164;95.2
Pve_C_5_t1.CSV;82;30.05.2021;15:47:58;9;4;0;2015;0.697;0;0.785;0.3;0.112;94.9
Pve_C_5_t1.CSV;92;30.05.2021;15:48:08;10;4;0;2970;0.699;0;0.758;0.296;0.078;97.1
Pve_C_6_t1.CSV;2;31.05.2021;14:21:33;1;4;0;0;0.292;0;0.783;0.292;0.627;0
Pve_C_6_t1.CSV;12;31.05.2021;14:21:43;2;4;0;31;0.322;0;0.778;0.291;0.586;7.6
Pve_C_6_t1.CSV;22;31.05.2021;14:21:53;3;4;0;101;0.384;0;0.778;0.291;0.506;21.5
Pve_C_6_t1.CSV;32;31.05.2021;14:22:03;4;4;0;198;0.449;0;0.776;0.291;0.421;35
Pve_C_6_t1.CSV;42;31.05.2021;14:22:13;5;4;0;363;0.523;0;0.774;0.291;0.324;49.4
Pve_C_6_t1.CSV;52;31.05.2021;14:22:23;6;4;0;619;0.59;0;0.779;0.291;0.243;63.1
Pve_C_6_t1.CSV;62;31.05.2021;14:22:33;7;4;0;981;0.638;0;0.773;0.291;0.175;72
Pve_C_6_t1.CSV;72;31.05.2021;14:22:43;8;4;0;1386;0.665;0;0.768;0.29;0.134;78.1
Pve_C_6_t1.CSV;82;31.05.2021;14:22:53;9;4;0;2015;0.683;0;0.755;0.288;0.095;80.7
Pve_C_6_t1.CSV;92;31.05.2021;14:23:03;10;4;0;2970;0.687;0;0.732;0.285;0.061;76.7
Pve_C_7_t1.CSV;2;31.05.2021;16:40:34;1;4;0;0;0.353;0;1.037;0.353;0.66;0
Pve_C_7_t1.CSV;12;31.05.2021;16:40:44;2;4;0;31;0.374;0;1.025;0.352;0.635;8.3
Pve_C_7_t1.CSV;22;31.05.2021;16:40:54;3;4;0;101;0.438;0;1.024;0.351;0.572;24.3
Pve_C_7_t1.CSV;32;31.05.2021;16:41:04;4;4;0;198;0.523;0;1.026;0.352;0.49;40.8
Pve_C_7_t1.CSV;42;31.05.2021;16:41:14;5;4;0;363;0.637;0;1.026;0.352;0.379;57.8
Pve_C_7_t1.CSV;52;31.05.2021;16:41:24;6;4;0;619;0.735;0;1.021;0.351;0.28;72.8
Pve_C_7_t1.CSV;62;31.05.2021;16:41:34;7;4;0;981;0.806;0;1.011;0.35;0.203;83.5
Pve_C_7_t1.CSV;72;31.05.2021;16:41:44;8;4;0;1386;0.845;0;1;0.349;0.155;90.2
Pve_C_7_t1.CSV;82;31.05.2021;16:41:54;9;4;0;2015;0.869;0;0.974;0.345;0.108;91.2
Pve_C_7_t1.CSV;92;31.05.2021;16:42:04;10;4;0;2970;0.872;0;0.94;0.341;0.072;90.2
Pve_C_8_t1.CSV;2;31.05.2021;15:28:48;1;4;0;0;0.347;0;0.999;0.347;0.653;0
Pve_C_8_t1.CSV;12;31.05.2021;15:28:58;2;4;0;31;0.369;0;0.993;0.346;0.628;8.2
Pve_C_8_t1.CSV;22;31.05.2021;15:29:08;3;4;0;101;0.459;0;0.995;0.347;0.539;22.9
Pve_C_8_t1.CSV;32;31.05.2021;15:29:18;4;4;0;198;0.552;0;0.992;0.346;0.444;36.9
Pve_C_8_t1.CSV;42;31.05.2021;15:29:28;5;4;0;363;0.657;0;0.986;0.345;0.334;50.9
Pve_C_8_t1.CSV;52;31.05.2021;15:29:38;6;4;0;619;0.746;0;0.981;0.345;0.24;62.3
Pve_C_8_t1.CSV;62;31.05.2021;15:29:48;7;4;0;981;0.802;0;0.966;0.343;0.17;69.9
Pve_C_8_t1.CSV;72;31.05.2021;15:29:58;8;4;0;1386;0.83;0;0.949;0.341;0.125;73
Pve_C_8_t1.CSV;82;31.05.2021;15:30:08;9;4;0;2015;0.843;0;0.92;0.337;0.084;70.8
Pve_C_8_t1.CSV;92;31.05.2021;15:30:18;10;4;0;2970;0.838;0;0.887;0.332;0.055;68.9
Pve_C_9_t1.CSV;2;31.05.2021;14:58:45;1;4;0;0;0.358;0;1.002;0.358;0.643;0
Pve_C_9_t1.CSV;12;31.05.2021;14:58:55;2;4;0;31;0.452;0;0.989;0.356;0.543;7.1
Pve_C_9_t1.CSV;22;31.05.2021;14:59:05;3;4;0;101;0.595;0;0.984;0.356;0.395;16.8
Pve_C_9_t1.CSV;32;31.05.2021;14:59:15;4;4;0;198;0.713;0;0.979;0.355;0.272;22.6
Pve_C_9_t1.CSV;42;31.05.2021;14:59:25;5;4;0;363;0.809;0;0.975;0.354;0.17;26
Pve_C_9_t1.CSV;52;31.05.2021;14:59:35;6;4;0;619;0.864;0;0.97;0.354;0.109;28.4
Pve_C_9_t1.CSV;62;31.05.2021;14:59:45;7;4;0;981;0.887;0;0.953;0.352;0.069;28.5
Pve_C_9_t1.CSV;72;31.05.2021;14:59:55;8;4;0;1386;0.898;0;0.941;0.35;0.046;26.6
Pve_C_9_t1.CSV;82;31.05.2021;15:00:05;9;4;0;2015;0.894;0;0.918;0.347;0.026;22.1
Pve_C_9_t1.CSV;92;31.05.2021;15:00:15;10;4;0;2970;0.88;0;0.898;0.344;0.02;25
Pve_D_10_t1.CSV;2;31.05.2021;16:07:26;1;4;0;0;0.337;0;0.852;0.337;0.604;0
Pve_D_10_t1.CSV;12;31.05.2021;16:07:36;2;4;0;31;0.34;0;0.85;0.337;0.6;7.8
Pve_D_10_t1.CSV;22;31.05.2021;16:07:46;3;4;0;101;0.374;0;0.858;0.338;0.564;23.9
Pve_D_10_t1.CSV;32;31.05.2021;16:07:56;4;4;0;198;0.415;0;0.846;0.336;0.509;42.4
Pve_D_10_t1.CSV;42;31.05.2021;16:08:06;5;4;0;363;0.466;0;0.813;0.331;0.427;65.1
Pve_D_10_t1.CSV;52;31.05.2021;16:08:16;6;4;0;619;0.501;0;0.755;0.321;0.336;87.5
Pve_D_10_t1.CSV;62;31.05.2021;16:08:26;7;4;0;981;0.505;0;0.679;0.306;0.256;105.6
Pve_D_10_t1.CSV;72;31.05.2021;16:08:36;8;4;0;1386;0.486;0;0.608;0.291;0.201;116.8
Pve_D_10_t1.CSV;82;31.05.2021;16:08:46;9;4;0;2015;0.461;0;0.54;0.274;0.146;123.8
Pve_D_10_t1.CSV;92;31.05.2021;16:08:56;10;4;0;2970;0.435;0;0.483;0.259;0.099;124
Pve_D_11_t1.CSV;2;01.06.2021;13:37:13;1;4;0;0;0.351;0;0.906;0.351;0.613;0
Pve_D_11_t1.CSV;12;01.06.2021;13:37:23;2;4;0;31;0.376;0;0.904;0.351;0.584;7.6
Pve_D_11_t1.CSV;22;01.06.2021;13:37:33;3;4;0;101;0.433;0;0.902;0.35;0.52;22.1
