"ID_time";"alpha";"beta";"rETRmax";"Ek";"ps"
"282";"Pve_E_5_t1";0.60726955271739;0;233.365384986965;384.28632547558;233.365384986965
"283";"Pve_E_5_t2";0.649142124846681;0.000704541309607287;236.284681015931;363.995297750456;238.300308344382
"284";"Pve_E_5_t3";0.587036125447068;0;220.537789807145;375.680099140731;220.537789807145
"285";"Pve_E_6_t0";0.614268357495323;0;238.694531987712;388.583473452853;238.694531987712
"286";"Pve_E_6_t1";0.64320456855338;0;205.935054030571;320.170384507273;205.935054030571
"287";"Pve_E_6_t2";0.667732767880841;0;270.760456400846;405.492240945653;270.760456400846
"288";"Pve_E_6_t3";0.674291051627875;0;238.302478729241;353.411895581189;238.302478729241
"289";"Pve_E_7_t0";0.556137518673646;0;170.713627850535;306.96297609569;170.713627850535
"290";"Pve_E_7_t1";0.603976130051247;0;203.429321663619;336.816823615791;203.429321663619
"291";"Pve_E_7_t2";0.554349392383979;0;127.757145421129;230.463219002929;127.757145421129
"292";"Pve_E_7_t3";0.597876698008774;0;128.006958128489;214.102604357747;128.006958128489
"293";"Pve_E_8_t0";0.545007797209413;0;248.002521994876;455.043988846979;248.002521994876
"294";"Pve_E_8_t1";0.619524343859021;0.00324882324813555;236.347561448719;381.498425027995;244.226482453953
"295";"Pve_E_8_t2";0.689899426839383;0.0014466973947292;216.339004694966;313.580496342886;219.615516398863
"296";"Pve_E_8_t3";0.584855782186468;0;165.624713017144;283.188981047532;165.624713017144
"297";"Pve_E_9_t0";0.539402223978989;0;194.714296059523;360.981633748524;194.714296059523
"298";"Pve_E_9_t1";0.663830195618492;0;172.750830036875;260.233462076733;172.750830036875
"299";"Pve_E_9_t2";0.513981721193227;0;120.739103540566;234.909333468642;120.739103540566
"300";"Pve_E_9_t3";0.587179331289101;0;113.498580899495;193.294577740532;113.498580899495
"301";"Pve_F_1_t0";0.52263397386635;0;275.122109658749;526.414514585507;275.122109658749
"302";"Pve_F_1_t1";0.559747832874523;0;354.88598607454;634.010469057223;354.88598607454
"303";"Pve_F_1_t2";0.492115570717645;0;230.343138915688;468.067162719078;230.343138915688
"304";"Pve_F_1_t3";0.529160611339834;0;304.297433471401;575.056848431935;304.297433471401
"305";"Pve_F_10_t0";0.372319248337058;0;220.306947887155;591.715171512465;220.306947887155
"306";"Pve_F_10_t1";0.529892852478797;0;185.246807455311;349.592953724024;185.246807455311
"307";"Pve_F_10_t2";0.5277992562024;0;332.692799744559;630.33965250034;332.692799744559
"308";"Pve_F_10_t3";0.566924941606168;0;224.539154693006;396.065048852603;224.539154693006
"309";"Pve_F_11_t0";0.524618478687289;0;328.101417046556;625.409569764942;328.101417046556
"310";"Pve_F_11_t1";0.409537044897826;0.00658911122884066;58.5290206944428;142.915082832238;63.5726028148538
"311";"Pve_F_11_t2";0.576268366942173;0;271.335159695863;470.848610232827;271.335159695863
"312";"Pve_F_11_t3";0.425438691706847;0;199.048023312602;467.865352147515;199.048023312602
"313";"Pve_F_12_t0";0.451568762939592;0;189.567284718133;419.797161088161;189.567284718133
"314";"Pve_F_12_t1";0.431586049129994;0;179.976252566053;417.011284143348;179.976252566053
"315";"Pve_F_12_t2";0.52331705656936;0.00741655637045112;201.99176033087;385.983521452637;217.635722295048
"316";"Pve_F_12_t3";0.527696612219332;0;237.186678434996;449.475461738252;237.186678434996
"317";"Pve_F_13_t0";0.473309966440326;0;265.706398777092;561.37926013986;265.706398777092
"318";"Pve_F_13_t1";0.458549376011202;0;190.744404566939;415.973534248751;190.744404566939
"319";"Pve_F_13_t2";0.583199959849148;0.000380888986286621;242.125478987657;415.167173623067;243.446965716564
"320";"Pve_F_13_t3";0.499926250349546;0;275.603946885625;551.289208544109;275.603946885625
"321";"Pve_F_14_t0";0.537797823864899;0;222.479989487435;413.68703928286;222.479989487435
"322";"Pve_F_14_t1";0.524698359363913;0;285.439878183097;544.007567565358;285.439878183097
"323";"Pve_F_14_t2";0.524505333945312;0;250.852985030243;478.26584172812;250.852985030243
"324";"Pve_F_14_t3";0.50409461013584;0;206.722611066048;410.086929932344;206.722611066048
"325";"Pve_F_15_t0";0.520901205965063;0.000326949005587614;281.662850029474;540.722207597203;283.147144015349
"326";"Pve_F_15_t1";0.265311980842469;0.0278186875369851;31.4679029314246;118.607168931843;44.5048841123225
"327";"Pve_F_15_t2";0.539758619069305;0;243.178576259971;450.532085396392;243.178576259971
"328";"Pve_F_15_t3";0.46831378392294;0;187.052005954721;399.415973597522;187.052005954721
"329";"Pve_F_2_t0";0.47696828628907;0;283.716387426822;594.832812961643;283.716387426822
"330";"Pve_F_2_t1";0.549782237444288;0;216.159301596143;393.172581567893;216.159301596143
"331";"Pve_F_2_t2";0.464222876537807;0;155.017758283317;333.929597437001;155.017758283317
"332";"Pve_F_2_t3";0.480897256375759;0;137.449816441679;285.819506390112;137.449816441679
"333";"Pve_F_3_t0";0.504874648483506;0;271.434778362623;537.628061099787;271.434778362623
"334";"Pve_F_3_t1";0.386654899566031;0.0231237670491823;176.484211239096;456.438574649323;222.124906537051
"335";"Pve_F_3_t2";0.509077619187676;0.000583144434730562;143.276069638913;281.442483893783;144.557399420953
"336";"Pve_F_3_t3";0.426451670926877;0;116.550485393446;273.302916459742;116.550485393446
"337";"Pve_F_4_t0";0.525582999532677;0;179.617217066038;341.74852920613;179.617217066038
"338";"Pve_F_4_t1";0.487155559426578;0;152.3649022027;312.764371163179;152.3649022027
"339";"Pve_F_4_t2";0.417238429405437;0;89.7003356647843;214.985795514107;89.7003356647843
"340";"Pve_F_4_t3";0.506598953786164;0;154.291399274078;304.563201563982;154.291399274078
"341";"Pve_F_5_t0";0.517955588761962;0.00375789992397844;235.503499073699;454.678941946758;245.856216953321
"342";"Pve_F_5_t1";0.510572340040191;0.0054190987049896;226.905979499522;444.414947119267;240.676002132304
"343";"Pve_F_5_t2";0.488083205976124;0.00631555608082642;194.217939635569;397.91973429438;208.149779062066
"344";"Pve_F_5_t3";0.514293013995388;0;204.304709357463;397.253518515216;204.304709357463
"345";"Pve_F_6_t0";0.406598733289485;0;256.937506636984;631.919102546867;256.937506636984
"346";"Pve_F_6_t1";0.456827718593074;0;203.645818151794;445.782534341343;203.645818151794
"347";"Pve_F_6_t2";0.519387452052523;0;257.981265655446;496.702923099031;257.981265655446
"348";"Pve_F_6_t3";0.562183684048566;0;199.970405691792;355.702969271013;199.970405691792
"349";"Pve_F_7_t0";0.534524061878989;0;222.707572597176;416.646486996866;222.707572597176
"350";"Pve_F_7_t1";0.573741404517233;0;199.570713527933;347.840877365054;199.570713527933
"351";"Pve_F_7_t2";0.479706547793176;0;167.065748797323;348.266559140971;167.065748797323
"352";"Pve_F_7_t3";0.520631195696813;0;154.860519173963;297.447637509883;154.860519173963
"353";"Pve_F_8_t0";0.543620115321438;0;318.35547564054;585.621220900369;318.35547564054
"354";"Pve_F_8_t1";0.514198769752676;0;265.43701188531;516.214793771253;265.43701188531
"355";"Pve_F_8_t2";0.470255745581743;0;176.891428014741;376.160056898214;176.891428014741
"356";"Pve_F_8_t3";0.569260823414495;0;172.971886006864;303.853486648455;172.971886006864
"357";"Pve_F_9_t0";0.574293800797884;0;195.111360816698;339.741366780599;195.111360816698
"358";"Pve_F_9_t1";0.533441075073356;0;257.99873194553;483.649917490982;257.99873194553
"359";"Pve_F_9_t2";0.513033218174995;0;205.068247495075;399.717289700189;205.068247495075
"360";"Pve_F_9_t3";0.50875861101034;0;191.77878279246;376.954372156194;191.77878279246
"361";"Spi_A_1_t0";0.4738835303468;0;268.043858435222;565.632357467796;268.043858435222
"362";"Spi_A_1_t1";0.514423927622968;0;242.766894923396;471.919912522664;242.766894923396
"363";"Spi_A_1_t2";0.521602824337898;0;220.037480080939;421.848712878895;220.037480080939
"364";"Spi_A_1_t3";0.441364304368638;0;113.964562942955;258.209741510427;113.964562942955
"365";"Spi_A_10_t0";0.524810146517252;0;264.676241433387;504.327599589744;264.676241433387
"366";"Spi_A_10_t1";0.571670686593696;0.00951443786851681;284.44702126834;497.571465423948;309.666050546324
"367";"Spi_A_10_t2";0.569072552691883;0;225.994376022069;397.127527857473;225.994376022069
"368";"Spi_A_10_t3";0.397747381342551;0.00483842581974303;66.2193715087425;166.486002460221;70.7284332187268
"369";"Spi_A_11_t0";0.527131689215329;0;273.766034880286;519.350364399084;273.766034880286
"370";"Spi_A_11_t1";0.471198856827893;0;238.449844153621;506.049284072681;238.449844153621
"371";"Spi_A_11_t2";0.584335493958811;0;166.475952818513;284.897896053954;166.475952818513
"372";"Spi_A_11_t3";0.532374850921958;0;224.784560603378;422.229863439455;224.784560603378
"373";"Spi_A_12_t0";0.409214745790342;0.002538193653798;128.7737293642;314.68496843996;133.72762688965
"374";"Spi_A_12_t1";0.497533869908034;0;184.522859957769;370.874971772026;184.522859957769
"375";"Spi_A_12_t2";0.582875839460971;0;214.118044821332;367.347607029556;214.118044821332
"376";"Spi_A_12_t3";0.53449845786656;0;198.151937672891;370.724994163334;198.151937672891
"377";"Spi_A_13_t0";0.506274494761058;0.0172902994820661;231.704785982102;457.66632208375;269.21811310415
"378";"Spi_A_13_t1";0.56385365511454;0;271.146599127742;480.881158911105;271.146599127742
"379";"Spi_A_13_t2";0.564891776471466;0;249.704458629262;442.039464955594;249.704458629262
"380";"Spi_A_13_t3";0.435155682876751;0;131.401539716119;301.964434538559;131.401539716119
"381";"Spi_A_14_t0";0.542178833908112;0;346.346381677505;638.804689554154;346.346381677505
"382";"Spi_A_14_t1";0.588577464780172;0;297.29184801993;505.102328596568;297.29184801993
"383";"Spi_A_14_t2";0.529042072613504;0;238.402714251348;450.630916882702;238.402714251348
"384";"Spi_A_14_t3";0.487928206007661;0.000196364626127977;92.7561687988895;190.102083988629;93.0859292237265
"385";"Spi_A_15_t0";0.4908677855164;0.00343547200687555;234.413358260892;477.548874009496;244.407595592855
"386";"Spi_A_15_t1";0.49910404104788;0;215.579048018212;431.932082869133;215.579048018212
"387";"Spi_A_15_t2";0.526860558591806;0;161.071506122865;305.719423282277;161.071506122865
"388";"Spi_A_15_t3";0.456380979122343;0;146.223145415784;320.397107033213;146.223145415784
"389";"Spi_A_2_t0";0.401707049480748;0;108.826155936689;270.909251100669;108.826155936689
"390";"Spi_A_2_t1";0.53438882650209;0;282.994712854705;529.567047101421;282.994712854705
"391";"Spi_A_2_t2";0.604873858312623;0;317.307581584266;524.584716670411;317.307581584266
"392";"Spi_A_2_t3";0.393148192133863;0.00310576892343177;114.000098352622;289.967245515925;119.387228319479
"393";"Spi_A_3_t0";0.508533716978067;0;275.859594683162;542.46077589986;275.859594683162
"394";"Spi_A_3_t1";0.502601808470862;0;291.110629263319;579.207285682092;291.110629263319
"395";"Spi_A_3_t2";0.501006114647457;0;172.958385927116;345.22210581965;172.958385927116
"396";"Spi_A_3_t3";0.56581822800373;0;173.626405756275;306.858982554959;173.626405756275
"397";"Spi_A_4_t0";0.424393700582691;0;196.854668654253;463.849176799685;196.854668654253
"398";"Spi_A_4_t1";0.597555022742444;0;288.159939953164;482.231642252241;288.159939953164
"399";"Spi_A_4_t2";0.584209570155134;0.00561414352508211;231.994800532533;397.108867064481;244.938727755453
"400";"Spi_A_4_t3";0.48926777742331;0;136.661555738675;279.318528717325;136.661555738675
"401";"Spi_A_5_t0";0.366768063668676;0;184.415791018665;502.813110754536;184.415791018665
"402";"Spi_A_5_t1";0.486955545443685;0;251.166845560963;515.790091952058;251.166845560963
"403";"Spi_A_5_t2";0.488152483471701;0;153.294570957686;314.030095406803;153.294570957686
"404";"Spi_A_5_t3";0.557111994002736;0;179.77265489477;322.686743114504;179.77265489477
"405";"Spi_A_6_t0";0.479892042467466;0.00124351515231022;238.679887355709;497.361627687107;243.021592845565
"406";"Spi_A_6_t1";0.531499156865971;0;237.705978107619;447.236792451885;237.705978107619
"407";"Spi_A_6_t2";0.558393799288804;0.000936893934187224;171.455745486205;307.05166444287;173.595213988377
"408";"Spi_A_6_t3";0.561817614951029;0;241.317169585043;429.529376016588;241.317169585043
"409";"Spi_A_7_t0";0.446849420225686;0.0019469469893348;182.831619461767;409.15711464821;188.032894068317
"410";"Spi_A_7_t1";0.602067646846581;0.000848078756695926;275.350384610393;457.341273945845;278.30058078587
"411";"Spi_A_7_t2";0.552893009112428;0;242.520126974256;438.638439946236;242.520126974256
"412";"Spi_A_7_t3";0.609979765672717;0.0015456639558824;200.493227350096;328.688324815139;204.070510409696
"413";"Spi_A_8_t0";0.460107938654036;0;207.854429502587;451.751452301883;207.854429502587
"414";"Spi_A_8_t1";0.609774670222539;0;302.468705453212;496.033568174987;302.468705453212
"415";"Spi_A_8_t2";0.587887034791429;0;223.301249817213;379.837003713537;223.301249817213
"416";"Spi_A_8_t3";0.380377279878429;0;80.9247181423787;212.748558926134;80.9247181423787
"417";"Spi_A_9_t0";0.45358312797057;0;174.905899636022;385.609359895261;174.905899636022
"418";"Spi_A_9_t1";0.513781488284262;0;176.109600716712;342.7714013302;176.109600716712
"419";"Spi_A_9_t2";0.507561413098827;0;148.355445081429;292.290629769648;148.355445081429
"420";"Spi_A_9_t3";0.459693154271538;0;107.040966913906;232.853080188959;107.040966913906
"421";"Spi_B_1_t0";0.559473835379251;0;150.913041697191;269.741017638281;150.913041697191
"422";"Spi_B_1_t1";0.578209266603695;0.000513773976064781;177.004837070458;306.125908548915;178.27173018628
"423";"Spi_B_1_t2";0.611938408016796;0.000710437349166007;176.468477811552;288.376208291061;178.065288138544
"424";"Spi_B_1_t3";0.575276557272488;0.00390662901217232;186.920241350779;324.922402951736;194.687772903442
"425";"Spi_B_10_t0";0.500452170120521;0;203.421603610655;406.475614965694;203.421603610655
"426";"Spi_B_10_t1";0.570475776746867;0;195.155750384816;342.092965800739;195.155750384816
"427";"Spi_B_10_t2";0.628757301809396;0;183.005664417717;291.059306812145;183.005664417717
"428";"Spi_B_10_t3";0.628027385678445;0.00390862165150146;155.358935394465;247.376052282551;161.352840150696
"429";"Spi_B_11_t0";0.431523241144566;0.0016699471297152;113.429261303924;262.857826621496;116.34409950216
"430";"Spi_B_11_t1";0.228620327067732;0.00504098246162372;27.2970554802579;119.3990745721;30.3615506527458
"431";"Spi_B_11_t2";0.478535640903378;0.00311684886264191;109.99428891127;229.856001328601;114.405630911148
"432";"Spi_B_11_t3";0.322222961007944;0.0159862011361772;73.2007382100923;227.174183928772;89.392769018555
"433";"Spi_B_12_t0";0.532001245755205;0.00218889493529696;209.224966285665;393.279090895094;214.891811115566
"434";"Spi_B_12_t1";0.601052125600791;0.000881838520047026;200.679095439015;333.879686788268;202.906989382392
"435";"Spi_B_12_t2";0.646540861122837;0;251.521495341832;389.026449008991;251.521495341832
"436";"Spi_B_12_t3";0.634464052349695;0.00186680186910927;241.351447786312;380.402084077866;246.250752564976
"437";"Spi_B_13_t0";0.529926527743448;0;202.563686723194;382.248625268409;202.563686723194
"438";"Spi_B_13_t1";0.651745697298179;0.000970221039857324;193.040346515852;296.189675384284;195.210782982615
"439";"Spi_B_13_t2";0.612942894117245;0;185.704828811144;302.972480133886;185.704828811144
"440";"Spi_B_13_t3";0.639749002855962;0;238.330000115033;372.536727765237;238.330000115033
"441";"Spi_B_14_t0";0.558237127693125;0;186.918464154379;334.837034087658;186.918464154379
"442";"Spi_B_14_t1";0.59057725546729;0.00340658795470458;154.697182622812;261.942330475306;160.291154490568
"443";"Spi_B_14_t2";0.608384051811294;0.00189181662589964;197.305185372818;324.310252356873;201.505871553406
"444";"Spi_B_14_t3";0.567722969843302;0.00846348502761256;118.77229919356;209.208197488191;128.371287105006
"445";"Spi_B_15_t0";0.506199977443712;0.00587617779098425;97.1230296541466;191.866918178491;103.480317808212
"446";"Spi_B_15_t1";0.60581855346379;0.00126416731874665;173.980690102358;287.182835698275;176.604491475288
"447";"Spi_B_15_t2";0.502391187226228;0;115.552999046089;230.006023163092;115.552999046089
"448";"Spi_B_15_t3";0.542399106006682;0.00378933405227687;137.51367199012;253.528574194268;143.367656235037
"449";"Spi_B_2_t0";0.609071619689233;0;275.690634606124;452.640749780445;275.690634606124
"450";"Spi_B_2_t1";0.635543784150539;0.00664140010503929;198.741959652008;312.711672442276;210.645268939177
"451";"Spi_B_2_t2";0.654003808007355;0;270.867826128276;414.168576408701;270.867826128276
"452";"Spi_B_2_t3";0.613339625663884;0;152.305992827382;248.32244070734;152.305992827382
"453";"Spi_B_3_t0";0.603895988217926;0.00398411468932122;174.61213323295;289.142727621396;181.691842620731
"454";"Spi_B_3_t1";0.558423230642286;0.00653421250516354;146.093041717266;261.61705620526;155.720182438193
"455";"Spi_B_3_t2";0.560471829374067;0.00744964084660374;98.3672317512819;175.507896375699;105.584950151369
"456";"Spi_B_3_t3";0.577624392119504;0.00377201818434781;107.495935602899;186.100062721485;111.816614525473
"457";"Spi_B_4_t0";0.506202516420268;0.00574226350652089;104.154094103138;205.755780986013;110.840168273253
"458";"Spi_B_4_t1";0.648598623843718;0;244.972343185617;377.694824163926;244.972343185617
"459";"Spi_B_4_t2";0.561748779064436;0.00112240898122047;131.271284146725;233.683256713705;133.177819026883
"460";"Spi_B_4_t3";0.594482302938713;0.000264439856381692;189.592677757511;318.920642078486;190.329345246903
"461";"Spi_B_5_t0";0.550608839122418;0.00265147059536542;206.04690238325;374.216481362078;212.432891562449
"462";"Spi_B_5_t1";0.572860555866965;0.00137550167748918;155.018712625017;270.604619287171;157.658752786128
"463";"Spi_B_5_t2";0.6183558739386;0.00597873490009818;160.731066726245;259.932950426221;169.745440885074
"464";"Spi_B_5_t3";0.596825502934461;0;133.489744968007;223.666288239473;133.489744968007
"465";"Spi_B_6_t0";0.566819851174414;0.00183302061701707;212.791510265726;375.412946150061;217.477456957963
"466";"Spi_B_6_t1";0.606563628758314;0;206.084789002298;339.757907054484;206.084789002298
"467";"Spi_B_6_t2";0.596769700111305;0.000675115693839041;136.950686587228;229.486662211042;138.162138835815
"468";"Spi_B_6_t3";0.627689686475011;0.00141153239215467;230.361832836291;366.999550574043;234.068584452855
"469";"Spi_B_7_t0";0.584513495887446;0.00194923250064529;125.395872477922;214.530328829343;128.231284499196
"470";"Spi_B_7_t1";0.607161222993859;0.00225250065123029;164.930473536892;271.641974636711;169.01781228112
"471";"Spi_B_7_t2";0.593359234986672;0;144.735001512422;243.924747401417;144.735001512422
"472";"Spi_B_7_t3";0.606956663938598;0.00495301363652847;130.037529357502;214.24516293087;136.354172687791
"473";"Spi_B_8_t0";0.550984373269797;0;150.590950931248;273.312562455394;150.590950931248
"474";"Spi_B_8_t1";0.598948302951479;0;174.194595701252;290.834108457877;174.194595701252
"475";"Spi_B_8_t2";0.614069632097421;0.00193865797027998;138.925794847882;226.23785249462;141.92244144365
"476";"Spi_B_8_t3";0.597305459766482;0;157.388998231777;263.498341858969;157.388998231777
"477";"Spi_B_9_t0";0.557990348901415;0;209.578789616637;375.595724960585;209.578789616637
"478";"Spi_B_9_t1";0.564014167138662;0;169.601736611245;300.704745541523;169.601736611245
"479";"Spi_B_9_t2";0.612565339723529;0;195.210885396784;318.677654019552;195.210885396784
"480";"Spi_B_9_t3";0.575843489059396;0.00498223394056692;145.935533385858;253.429162886315;153.38502850376
"481";"Spi_C_1_t0";0.582015914379987;0.0134185291595346;202.98611001089;348.763848196709;226.64200580798
"482";"Spi_C_1_t1";0.592719750495372;0.0103272855609793;169.370391320448;285.751219153563;184.976108320403
"483";"Spi_C_1_t2";0.579470983905303;0.00464700917332875;168.891945428252;291.458848016888;176.975509058481
"484";"Spi_C_1_t3";0.553585453311291;0.0060362765269462;107.845201664856;194.812202921474;114.540795320544
"485";"Spi_C_10_t0";0.564768035909798;0.0155384117579147;153.521090674749;271.830346112698;174.265945486227
"486";"Spi_C_10_t1";0.563935889282884;0.00736050271377224;193.942638330745;343.909018766952;207.956626907821
"487";"Spi_C_10_t2";0.666325198122567;0.00160730068403617;161.983832761603;243.100265783145;164.753498617061
"488";"Spi_C_10_t3";0.501669463374905;0.00705234555242544;91.4994696981222;182.389952704264;98.5377487447895
"489";"Spi_C_11_t0";0.514384643904332;0.00924341578612393;134.158627053708;260.813826080429;146.844638076577
"490";"Spi_C_11_t1";0.585652083471986;0.00493323786464734;154.430437063112;263.689725387101;162.136632742669
"491";"Spi_C_11_t2";0.665531455572926;0.00272362040075492;173.75869083418;261.082612067674;178.443286500885
"492";"Spi_C_11_t3";0.647961728622035;0.00576621280640444;189.480215021211;292.425010076077;199.385980369486
"493";"Spi_C_12_t0";0.532482254706882;0.0147009563425978;131.269320237405;246.523370642023;149.05882811998
"494";"Spi_C_12_t1";0.61861624945595;0.00700755540651845;151.605372291067;245.071758823662;161.32593225449
"495";"Spi_C_12_t2";0.638624850696216;0.0042294960555466;145.357827956342;227.610666571894;151.270770187652
"496";"Spi_C_12_t3";0.522110584344751;0.0050019058021605;109.405508198224;209.544704663531;115.493740682919
"497";"Spi_C_13_t0";0.508255391046545;0.0156514668523256;153.269607387038;301.560219698686;176.027478328427
"498";"Spi_C_13_t1";0.618424342093011;0.00901240293648885;187.660072857719;303.448716495534;202.539466437732
"499";"Spi_C_13_t2";0.655860934143436;0.00173322224666289;165.973434680497;253.061931333448;169.044278615399
"500";"Spi_C_13_t3";0.383608965210978;0.00115836862069262;67.2335463872135;175.265837049028;68.6292241327598
"501";"Spi_C_14_t0";0.592693773452477;0.00506105957432289;221.095241341256;373.03452684067;232.25630130379
"502";"Spi_C_14_t1";0.702037829365088;0.00974070915982276;221.518389724614;315.536258103002;238.37108686338
"503";"Spi_C_14_t2";0.686193266636385;0.00687583972655156;152.671916065488;222.491131126748;161.496961749001
"504";"Spi_C_14_t3";0.567739353564542;0.0106173885231485;111.838237677672;196.988700845728;122.773793582515
"505";"Spi_C_15_t0";0.516075441800791;0.00371582708402332;129.858917291937;251.627779145638;135.530637999246
"506";"Spi_C_15_t1";0.657312326776649;0.0110950935662357;196.320911029451;298.67218829164;213.934100598927
"507";"Spi_C_15_t2";0.669744300559706;0.00504387622947483;157.346906525784;234.935790262477;164.48666287136
"508";"Spi_C_15_t3";0.539105505449574;0.00492250478263393;125.212951151622;232.260568452558;131.903128140805
"509";"Spi_C_2_t0";0.602998330016013;0.008242244420514;173.677595125993;288.023343483191;186.725115921225
"510";"Spi_C_2_t1";0.557101167094721;0.00128424331672845;169.817369603405;304.82321638097;172.609202994254
"511";"Spi_C_2_t2";0.561824384118413;0.00577613627874198;139.545984492412;248.380078254134;147.789484451725
"512";"Spi_C_2_t3";0.651332902043741;0.0110258751147315;192.85194596991;296.088137670893;210.195835875089
"513";"Spi_C_3_t0";0.590666117645572;0.00505057665065812;181.751398329362;307.705813656339;190.936885792361
"514";"Spi_C_3_t1";0.624975070541172;0.00598097170032707;213.552683108037;341.697922323717;225.425789288193
"515";"Spi_C_3_t2";0.567169514101933;0.00723145228047828;136.655449999952;240.942869110894;146.337032721315
"516";"Spi_C_3_t3";0.566588432734814;0.0053313042276049;103.207700676463;182.156384976479;108.864292278728
"517";"Spi_C_4_t0";0.482593426427244;0.0196478995248742;122.254489644208;253.328128709269;145.178913803922
"518";"Spi_C_4_t1";0.677238053695601;0.00382085580322029;185.35838440536;273.69753278612;191.935556229039
"519";"Spi_C_4_t2";0.509822702117354;0.0040307269257394;110.446347231902;216.636777399683;115.669128478715
"520";"Spi_C_4_t3";0.584280905024661;0.00342380539824491;125.708828953097;215.151355918077;130.31607768956
"521";"Spi_C_5_t0";0.551628474315949;0.0220133342347722;147.558676599432;267.49648263247;174.76887682051
"522";"Spi_C_5_t1";0.694779250800482;0.00545680290507293;236.061875873895;339.765293223595;247.162249380035
"523";"Spi_C_5_t2";0.691484673398382;0.0145912137799044;223.169327350183;322.739369266699;247.316973355849
"524";"Spi_C_5_t3";0.590176784395911;0.00528908727609648;129.265229826337;219.027981520231;136.063468502251
"525";"Spi_C_6_t0";0.497057516576404;0.0236377561593536;135.29097737364;272.183747075163;164.176735349635
"526";"Spi_C_6_t1";0.557274891600457;0.00715029740501384;134.501023228607;241.35489550288;144.08082910248
"527";"Spi_C_6_t2";0.656670212034259;0;179.404018372192;273.202613860658;179.404018372192
"528";"Spi_C_6_t3";0.594665899264;0.00302480935894971;119.621436476182;201.157383707783;123.506586756408
"529";"Spi_C_7_t0";0.533949482975928;0.0159182751074674;197.769934984561;370.390722886938;226.350005735307
"530";"Spi_C_7_t1";0.570801906014263;0.00440899926695015;133.799972965157;234.407018538956;140.003279520105
"531";"Spi_C_7_t2";0.626478620510096;0.00229548963299045;162.58083344459;259.515373904079;166.56719005672
"532";"Spi_C_7_t3";0.394343533049455;0.00641228785184563;66.70114911387;169.144777392622;72.5004028527024
"533";"Spi_C_8_t0";0.538225218788402;0.00852882979856408;155.410899537607;288.746967092052;168.632778608968
"534";"Spi_C_8_t1";0.627304649110871;0.00262169196111406;172.166515111849;274.454390471797;176.892588178227
"535";"Spi_C_8_t2";0.604825068596016;0.00880652254822348;152.682214927079;252.440288696204;164.779349099454
"536";"Spi_C_8_t3";0.512349334484924;0.00763023516258715;91.8650302200394;179.301550791304;99.2830741288422
"537";"Spi_C_9_t0";0.563787361297246;0.00583641019364819;154.338354204786;273.752774183624;163.50898965488
"538";"Spi_C_9_t1";0.632078358725552;0.00674283558345728;180.385473136176;285.384668919664;191.379359922097
"539";"Spi_C_9_t2";0.521438680029572;0.00951720540807121;106.232393173296;203.729407199465;116.409884989129
"540";"Spi_C_9_t3";0.60063618416701;0.0069119593431108;148.918320152712;247.934313779711;158.594501913516
"541";"Spi_D_1_t0";0.353799018527781;0;98.9430551088065;279.658930430405;98.9430551088065
"542";"Spi_D_1_t1";0.48780884662443;0;166.711777548188;341.756363587521;166.711777548188
"543";"Spi_D_1_t2";0.407925404892168;0.00582487414629744;123.560554597094;302.899876093171;133.190963895948
"544";"Spi_D_1_t3";0.364340111750923;0;101.796186125703;279.398789324891;101.796186125703
"545";"Spi_D_10_t0";0.376539000064089;0;91.4493555649738;242.868216969314;91.4493555649738
"546";"Spi_D_10_t1";0.504351932117836;0.00740724933215378;127.757582769615;253.310386327153;137.953722784332
"547";"Spi_D_10_t2";0.440337056747413;0;98.2109610789987;223.03587575491;98.2109610789987
"548";"Spi_D_10_t3";0.230989776388225;0.0298796694162486;22.2187082770559;96.1891414610179;33.2107283719719
"549";"Spi_D_11_t0";0.393793143904681;0;129.766557014141;329.529751908406;129.766557014141
"550";"Spi_D_11_t1";0.3943789313637;0;119.597147828608;303.254404121082;119.597147828608
"551";"Spi_D_11_t2";0.489382612571071;0;153.845909203395;314.36733805301;153.845909203395
"552";"Spi_D_11_t3";0.494739204165207;0;130.589633750611;263.956510119226;130.589633750611
"553";"Spi_D_12_t0";0.314331030268934;0;127.920938204637;406.962488225202;127.920938204637
"554";"Spi_D_12_t1";0.389084187475287;0;110.998392777267;285.281171402828;110.998392777267
"555";"Spi_D_12_t2";0.336333048143565;0;80.3609926151569;238.93278718437;80.3609926151569
"556";"Spi_D_12_t3";0.371229577250766;0;91.3651142711167;246.11485687036;91.3651142711167
"557";"Spi_D_13_t0";0.452715987800325;0.0130996481701804;177.394618649219;391.845270389391;202.398180324467
"558";"Spi_D_13_t1";0.573450212316206;0.0151842943468203;182.004113010153;317.384332765395;205.821879160937
"559";"Spi_D_13_t2";0.59819847768387;0;205.807757776772;344.045940360175;205.807757776772
"560";"Spi_D_13_t3";0.504300473244154;0.00592572645103168;152.951209799871;303.293805805772;163.066048208207
"561";"Spi_D_14_t0";0.507278383045767;0;248.885640484686;490.629304939712;248.885640484686
"562";"Spi_D_14_t1";0.536030161225652;0;248.689714761513;463.947241686691;248.689714761513
"563";"Spi_D_14_t2";0.49247986289641;0;145.172951253107;294.77946651322;145.172951253107
"564";"Spi_D_14_t3";0.506737144129579;0.00539018849675652;109.575814146118;216.237975478068;116.237859334169
