conc;tank;volume;measurement;date;days;polymer;count
10;14;100;2;18.06.2021;50;PA;0
10;14;100;3;18.06.2021;50;PA;0
10;14;100;1;18.06.2021;50;PP;17
10;14;100;2;18.06.2021;50;PP;10
10;14;100;3;18.06.2021;50;PP;13
10;14;100;1;18.06.2021;50;PET;0
10;14;100;2;18.06.2021;50;PET;5
10;14;100;3;18.06.2021;50;PET;0
10;14;100;1;18.06.2021;50;PE;8
10;14;100;2;18.06.2021;50;PE;10
10;14;100;3;18.06.2021;50;PE;15
10;14;100;1;18.06.2021;50;PVC;0
10;14;100;2;18.06.2021;50;PVC;0
10;14;100;3;18.06.2021;50;PVC;0
10;14;100;1;18.06.2021;50;PS;1
10;14;100;2;18.06.2021;50;PS;3
10;14;100;3;18.06.2021;50;PS;2
100;5;50;1;18.06.2021;50;PA;0
100;5;50;2;18.06.2021;50;PA;0
100;5;50;3;18.06.2021;50;PA;1
100;5;50;1;18.06.2021;50;PP;2
100;5;50;2;18.06.2021;50;PP;14
100;5;50;3;18.06.2021;50;PP;102
100;5;50;1;18.06.2021;50;PET;0
100;5;50;2;18.06.2021;50;PET;15
100;5;50;3;18.06.2021;50;PET;150
100;5;50;1;18.06.2021;50;PE;0
100;5;50;2;18.06.2021;50;PE;10
100;5;50;3;18.06.2021;50;PE;28
100;5;50;1;18.06.2021;50;PVC;1
100;5;50;2;18.06.2021;50;PVC;0
100;5;50;3;18.06.2021;50;PVC;0
100;5;50;1;18.06.2021;50;PS;0
100;5;50;2;18.06.2021;50;PS;5
100;5;50;3;18.06.2021;50;PS;15
100;10;50;1;18.06.2021;50;PA;1
100;10;50;2;18.06.2021;50;PA;1
100;10;50;3;18.06.2021;50;PA;3
100;10;50;1;18.06.2021;50;PP;86
100;10;50;2;18.06.2021;50;PP;48
100;10;50;3;18.06.2021;50;PP;91
100;10;50;1;18.06.2021;50;PET;100
100;10;50;2;18.06.2021;50;PET;50
100;10;50;3;18.06.2021;50;PET;200
100;10;50;1;18.06.2021;50;PE;28
100;10;50;2;18.06.2021;50;PE;16
100;10;50;3;18.06.2021;50;PE;24
100;10;50;1;18.06.2021;50;PVC;0
100;10;50;2;18.06.2021;50;PVC;1
100;10;50;3;18.06.2021;50;PVC;1
100;10;50;1;18.06.2021;50;PS;8
100;10;50;2;18.06.2021;50;PS;14
100;10;50;3;18.06.2021;50;PS;14
100;15;50;1;18.06.2021;50;PA;1
100;15;50;2;18.06.2021;50;PA;0
100;15;50;3;18.06.2021;50;PA;1
100;15;50;1;18.06.2021;50;PP;22
100;15;50;2;18.06.2021;50;PP;28
100;15;50;3;18.06.2021;50;PP;24
100;15;50;1;18.06.2021;50;PET;15
100;15;50;2;18.06.2021;50;PET;15
100;15;50;3;18.06.2021;50;PET;10
100;15;50;1;18.06.2021;50;PE;11
100;15;50;2;18.06.2021;50;PE;12
100;15;50;3;18.06.2021;50;PE;12
100;15;50;1;18.06.2021;50;PVC;0
100;15;50;2;18.06.2021;50;PVC;0
100;15;50;3;18.06.2021;50;PVC;3
100;15;50;1;18.06.2021;50;PS;11
100;15;50;2;18.06.2021;50;PS;3
100;15;50;3;18.06.2021;50;PS;3
0;1;100;1;21.06.2021;53;PA;0
0;1;100;2;21.06.2021;53;PA;0
0;1;100;3;21.06.2021;53;PA;0
0;1;100;1;21.06.2021;53;PP;0
0;1;100;2;21.06.2021;53;PP;0
0;1;100;3;21.06.2021;53;PP;0
0;1;100;1;21.06.2021;53;PET;0
0;1;100;2;21.06.2021;53;PET;0
0;1;100;3;21.06.2021;53;PET;0
0;1;100;1;21.06.2021;53;PE;0
0;1;100;2;21.06.2021;53;PE;0
0;1;100;3;21.06.2021;53;PE;0
0;1;100;1;21.06.2021;53;PVC;0
0;1;100;2;21.06.2021;53;PVC;0
0;1;100;3;21.06.2021;53;PVC;0
0;1;100;1;21.06.2021;53;PS;0
0;1;100;2;21.06.2021;53;PS;0
0;1;100;3;21.06.2021;53;PS;0
0;6;100;1;21.06.2021;53;PA;0
0;6;100;2;21.06.2021;53;PA;0
0;6;100;3;21.06.2021;53;PA;0
0;6;100;1;21.06.2021;53;PP;0
0;6;100;2;21.06.2021;53;PP;0
0;6;100;3;21.06.2021;53;PP;0
0;6;100;1;21.06.2021;53;PET;0
0;6;100;2;21.06.2021;53;PET;0
0;6;100;3;21.06.2021;53;PET;0
0;6;100;1;21.06.2021;53;PE;0
0;6;100;2;21.06.2021;53;PE;0
0;6;100;3;21.06.2021;53;PE;0
0;6;100;1;21.06.2021;53;PVC;0
0;6;100;2;21.06.2021;53;PVC;0
0;6;100;3;21.06.2021;53;PVC;0
0;6;100;1;21.06.2021;53;PS;0
0;6;100;2;21.06.2021;53;PS;0
0;6;100;3;21.06.2021;53;PS;0
0;11;100;1;21.06.2021;53;PA;0
0;11;100;2;21.06.2021;53;PA;0
0;11;100;3;21.06.2021;53;PA;0
0;11;100;1;21.06.2021;53;PP;0
0;11;100;2;21.06.2021;53;PP;1
0;11;100;3;21.06.2021;53;PP;1
0;11;100;1;21.06.2021;53;PET;0
0;11;100;2;21.06.2021;53;PET;0
0;11;100;3;21.06.2021;53;PET;0
0;11;100;1;21.06.2021;53;PE;0
0;11;100;2;21.06.2021;53;PE;0
0;11;100;3;21.06.2021;53;PE;0
0;11;100;1;21.06.2021;53;PVC;0
0;11;100;2;21.06.2021;53;PVC;0
0;11;100;3;21.06.2021;53;PVC;0
0;11;100;1;21.06.2021;53;PS;0
0;11;100;2;21.06.2021;53;PS;0
0;11;100;3;21.06.2021;53;PS;0
0.1;2;100;1;21.06.2021;53;PA;0
0.1;2;100;2;21.06.2021;53;PA;0
0.1;2;100;3;21.06.2021;53;PA;0
0.1;2;100;1;21.06.2021;53;PP;0
0.1;2;100;2;21.06.2021;53;PP;0
0.1;2;100;3;21.06.2021;53;PP;0
0.1;2;100;1;21.06.2021;53;PET;0
0.1;2;100;2;21.06.2021;53;PET;2
0.1;2;100;3;21.06.2021;53;PET;0
0.1;2;100;1;21.06.2021;53;PE;0
0.1;2;100;2;21.06.2021;53;PE;0
0.1;2;100;3;21.06.2021;53;PE;0
0.1;2;100;1;21.06.2021;53;PVC;0
0.1;2;100;2;21.06.2021;53;PVC;0
0.1;2;100;3;21.06.2021;53;PVC;0
0.1;2;100;1;21.06.2021;53;PS;1
0.1;2;100;2;21.06.2021;53;PS;0
0.1;2;100;3;21.06.2021;53;PS;0
0.1;7;100;1;21.06.2021;53;PA;0
0.1;7;100;2;21.06.2021;53;PA;0
0.1;7;100;3;21.06.2021;53;PA;0
0.1;7;100;1;21.06.2021;53;PP;1
0.1;7;100;2;21.06.2021;53;PP;0
0.1;7;100;3;21.06.2021;53;PP;0
0.1;7;100;1;21.06.2021;53;PET;0
0.1;7;100;2;21.06.2021;53;PET;0
0.1;7;100;3;21.06.2021;53;PET;0
0.1;7;100;1;21.06.2021;53;PE;0
0.1;7;100;2;21.06.2021;53;PE;0
0.1;7;100;3;21.06.2021;53;PE;0
0.1;7;100;1;21.06.2021;53;PVC;0
0.1;7;100;2;21.06.2021;53;PVC;0
0.1;7;100;3;21.06.2021;53;PVC;0
0.1;7;100;1;21.06.2021;53;PS;0
0.1;7;100;2;21.06.2021;53;PS;0
0.1;7;100;3;21.06.2021;53;PS;0
0.1;12;100;1;21.06.2021;53;PA;0
0.1;12;100;2;21.06.2021;53;PA;0
0.1;12;100;3;21.06.2021;53;PA;0
0.1;12;100;1;21.06.2021;53;PP;0
0.1;12;100;2;21.06.2021;53;PP;0
0.1;12;100;3;21.06.2021;53;PP;0
0.1;12;100;1;21.06.2021;53;PET;1
0.1;12;100;2;21.06.2021;53;PET;0
0.1;12;100;3;21.06.2021;53;PET;0
0.1;12;100;1;21.06.2021;53;PE;0
0.1;12;100;2;21.06.2021;53;PE;0
0.1;12;100;3;21.06.2021;53;PE;0
0.1;12;100;1;21.06.2021;53;PVC;0
0.1;12;100;2;21.06.2021;53;PVC;0
0.1;12;100;3;21.06.2021;53;PVC;0
0.1;12;100;1;21.06.2021;53;PS;0
0.1;12;100;2;21.06.2021;53;PS;0
0.1;12;100;3;21.06.2021;53;PS;0
1;3;100;1;21.06.2021;53;PA;0
1;3;100;2;21.06.2021;53;PA;0
1;3;100;3;21.06.2021;53;PA;0
1;3;100;1;21.06.2021;53;PP;0
1;3;100;2;21.06.2021;53;PP;0
1;3;100;3;21.06.2021;53;PP;0
1;3;100;1;21.06.2021;53;PET;0
1;3;100;2;21.06.2021;53;PET;0
1;3;100;3;21.06.2021;53;PET;0
1;3;100;1;21.06.2021;53;PE;0
1;3;100;2;21.06.2021;53;PE;0
1;3;100;3;21.06.2021;53;PE;0
1;3;100;1;21.06.2021;53;PVC;1
1;3;100;2;21.06.2021;53;PVC;0
1;3;100;3;21.06.2021;53;PVC;0
1;3;100;1;21.06.2021;53;PS;0
1;3;100;2;21.06.2021;53;PS;0
1;3;100;3;21.06.2021;53;PS;0
1;8;100;1;21.06.2021;53;PA;0
1;8;100;2;21.06.2021;53;PA;0
1;8;100;3;21.06.2021;53;PA;0
1;8;100;1;21.06.2021;53;PP;0
1;8;100;2;21.06.2021;53;PP;0
1;8;100;3;21.06.2021;53;PP;0
1;8;100;1;21.06.2021;53;PET;0
1;8;100;2;21.06.2021;53;PET;0
1;8;100;3;21.06.2021;53;PET;0
1;8;100;1;21.06.2021;53;PE;0
1;8;100;2;21.06.2021;53;PE;0
1;8;100;3;21.06.2021;53;PE;0
1;8;100;1;21.06.2021;53;PVC;0
1;8;100;2;21.06.2021;53;PVC;0
1;8;100;3;21.06.2021;53;PVC;0
1;8;100;1;21.06.2021;53;PS;0
1;8;100;2;21.06.2021;53;PS;0
1;8;100;3;21.06.2021;53;PS;0
1;13;100;1;21.06.2021;53;PA;0
1;13;100;2;21.06.2021;53;PA;0
1;13;100;3;21.06.2021;53;PA;0
1;13;100;1;21.06.2021;53;PP;1
1;13;100;2;21.06.2021;53;PP;1
1;13;100;3;21.06.2021;53;PP;0
1;13;100;1;21.06.2021;53;PET;0
1;13;100;2;21.06.2021;53;PET;0
1;13;100;3;21.06.2021;53;PET;0
1;13;100;1;21.06.2021;53;PE;0
1;13;100;2;21.06.2021;53;PE;0
1;13;100;3;21.06.2021;53;PE;1
1;13;100;1;21.06.2021;53;PVC;1
1;13;100;2;21.06.2021;53;PVC;0
1;13;100;3;21.06.2021;53;PVC;0
1;13;100;1;21.06.2021;53;PS;0
1;13;100;2;21.06.2021;53;PS;0
1;13;100;3;21.06.2021;53;PS;0
10;4;100;1;21.06.2021;53;PA;0
10;4;100;2;21.06.2021;53;PA;0
10;4;100;3;21.06.2021;53;PA;0
10;4;100;1;21.06.2021;53;PP;7
10;4;100;2;21.06.2021;53;PP;18
10;4;100;3;21.06.2021;53;PP;13
10;4;100;1;21.06.2021;53;PET;0
10;4;100;2;21.06.2021;53;PET;10
10;4;100;3;21.06.2021;53;PET;5
10;4;100;1;21.06.2021;53;PE;2
10;4;100;2;21.06.2021;53;PE;7
10;4;100;3;21.06.2021;53;PE;4
10;4;100;1;21.06.2021;53;PVC;0
10;4;100;2;21.06.2021;53;PVC;0
10;4;100;3;21.06.2021;53;PVC;0
10;4;100;1;21.06.2021;53;PS;5
10;4;100;2;21.06.2021;53;PS;8
10;4;100;3;21.06.2021;53;PS;1
10;9;100;1;21.06.2021;53;PA;0
10;9;100;2;21.06.2021;53;PA;0
10;9;100;3;21.06.2021;53;PA;0
10;9;100;1;21.06.2021;53;PP;1
10;9;100;2;21.06.2021;53;PP;0
10;9;100;3;21.06.2021;53;PP;2
10;9;100;1;21.06.2021;53;PET;0
10;9;100;2;21.06.2021;53;PET;0
10;9;100;3;21.06.2021;53;PET;0
10;9;100;1;21.06.2021;53;PE;0
10;9;100;2;21.06.2021;53;PE;2
10;9;100;3;21.06.2021;53;PE;1
10;9;100;1;21.06.2021;53;PVC;0
10;9;100;2;21.06.2021;53;PVC;0
10;9;100;3;21.06.2021;53;PVC;0
10;9;100;1;21.06.2021;53;PS;0
10;9;100;2;21.06.2021;53;PS;0
10;9;100;3;21.06.2021;53;PS;0
10;14;100;1;21.06.2021;53;PA;0
10;14;100;2;21.06.2021;53;PA;1
10;14;100;3;21.06.2021;53;PA;0
10;14;100;1;21.06.2021;53;PP;6
10;14;100;2;21.06.2021;53;PP;7
10;14;100;3;21.06.2021;53;PP;4
10;14;100;1;21.06.2021;53;PET;0
10;14;100;2;21.06.2021;53;PET;0
10;14;100;3;21.06.2021;53;PET;5
10;14;100;1;21.06.2021;53;PE;4
10;14;100;2;21.06.2021;53;PE;4
10;14;100;3;21.06.2021;53;PE;2
10;14;100;1;21.06.2021;53;PVC;0
10;14;100;2;21.06.2021;53;PVC;0
10;14;100;3;21.06.2021;53;PVC;0
10;14;100;1;21.06.2021;53;PS;0
10;14;100;2;21.06.2021;53;PS;0
10;14;100;3;21.06.2021;53;PS;1
100;5;50;1;21.06.2021;53;PA;0
100;5;50;2;21.06.2021;53;PA;2
100;5;50;3;21.06.2021;53;PA;1
100;5;50;1;21.06.2021;53;PP;61
100;5;50;2;21.06.2021;53;PP;127
100;5;50;3;21.06.2021;53;PP;94
100;5;50;1;21.06.2021;53;PET;30
100;5;50;2;21.06.2021;53;PET;100
100;5;50;3;21.06.2021;53;PET;100
100;5;50;1;21.06.2021;53;PE;16
100;5;50;2;21.06.2021;53;PE;36
100;5;50;3;21.06.2021;53;PE;34
100;5;50;1;21.06.2021;53;PVC;0
100;5;50;2;21.06.2021;53;PVC;2
100;5;50;3;21.06.2021;53;PVC;2
100;5;50;1;21.06.2021;53;PS;5
100;5;50;2;21.06.2021;53;PS;23
100;5;50;3;21.06.2021;53;PS;46
100;10;50;1;21.06.2021;53;PA;0
100;10;50;2;21.06.2021;53;PA;1
100;10;50;3;21.06.2021;53;PA;1
100;10;50;1;21.06.2021;53;PP;24
100;10;50;2;21.06.2021;53;PP;30
100;10;50;3;21.06.2021;53;PP;23
100;10;50;1;21.06.2021;53;PET;10
100;10;50;2;21.06.2021;53;PET;10
100;10;50;3;21.06.2021;53;PET;5
100;10;50;1;21.06.2021;53;PE;3
100;10;50;2;21.06.2021;53;PE;9
100;10;50;3;21.06.2021;53;PE;7
100;10;50;1;21.06.2021;53;PVC;0
100;10;50;2;21.06.2021;53;PVC;0
100;10;50;3;21.06.2021;53;PVC;2
100;10;50;1;21.06.2021;53;PS;5
100;10;50;2;21.06.2021;53;PS;10
100;10;50;3;21.06.2021;53;PS;17
100;15;50;1;21.06.2021;53;PA;1
100;15;50;2;21.06.2021;53;PA;0
100;15;50;3;21.06.2021;53;PA;1
100;15;50;1;21.06.2021;53;PP;23
100;15;50;2;21.06.2021;53;PP;21
100;15;50;3;21.06.2021;53;PP;30
100;15;50;1;21.06.2021;53;PET;10
100;15;50;2;21.06.2021;53;PET;10
100;15;50;3;21.06.2021;53;PET;15
100;15;50;1;21.06.2021;53;PE;9
100;15;50;2;21.06.2021;53;PE;7
100;15;50;3;21.06.2021;53;PE;5
100;15;50;1;21.06.2021;53;PVC;0
100;15;50;2;21.06.2021;53;PVC;1
100;15;50;3;21.06.2021;53;PVC;1
100;15;50;1;21.06.2021;53;PS;20
100;15;50;2;21.06.2021;53;PS;6
100;15;50;3;21.06.2021;53;PS;15
0;1;100;1;25.06.2021;57;PA;0
0;1;100;2;25.06.2021;57;PA;0
0;1;100;3;25.06.2021;57;PA;0
0;1;100;1;25.06.2021;57;PP;0
0;1;100;2;25.06.2021;57;PP;0
0;1;100;3;25.06.2021;57;PP;0
0;1;100;1;25.06.2021;57;PET;0
0;1;100;2;25.06.2021;57;PET;0
0;1;100;3;25.06.2021;57;PET;0
0;1;100;1;25.06.2021;57;PE;0
0;1;100;2;25.06.2021;57;PE;0
0;1;100;3;25.06.2021;57;PE;0
0;1;100;1;25.06.2021;57;PVC;0
0;1;100;2;25.06.2021;57;PVC;0
0;1;100;3;25.06.2021;57;PVC;0
0;1;100;1;25.06.2021;57;PS;0
0;1;100;2;25.06.2021;57;PS;0
0;1;100;3;25.06.2021;57;PS;0
0;6;100;1;25.06.2021;57;PA;0
0;6;100;2;25.06.2021;57;PA;0
0;6;100;3;25.06.2021;57;PA;0
0;6;100;1;25.06.2021;57;PP;0
0;6;100;2;25.06.2021;57;PP;0
0;6;100;3;25.06.2021;57;PP;0
0;6;100;1;25.06.2021;57;PET;0
0;6;100;2;25.06.2021;57;PET;0
0;6;100;3;25.06.2021;57;PET;0
0;6;100;1;25.06.2021;57;PE;0
0;6;100;2;25.06.2021;57;PE;0
0;6;100;3;25.06.2021;57;PE;0
0;6;100;1;25.06.2021;57;PVC;0
0;6;100;2;25.06.2021;57;PVC;0
0;6;100;3;25.06.2021;57;PVC;0
0;6;100;1;25.06.2021;57;PS;0
0;6;100;2;25.06.2021;57;PS;0
0;6;100;3;25.06.2021;57;PS;0
0;11;100;1;25.06.2021;57;PA;0
0;11;100;2;25.06.2021;57;PA;0
0;11;100;3;25.06.2021;57;PA;0
0;11;100;1;25.06.2021;57;PP;0
0;11;100;2;25.06.2021;57;PP;0
0;11;100;3;25.06.2021;57;PP;0
0;11;100;1;25.06.2021;57;PET;0
0;11;100;2;25.06.2021;57;PET;0
0;11;100;3;25.06.2021;57;PET;0
0;11;100;1;25.06.2021;57;PE;0
0;11;100;2;25.06.2021;57;PE;0
0;11;100;3;25.06.2021;57;PE;0
0;11;100;1;25.06.2021;57;PVC;0
0;11;100;2;25.06.2021;57;PVC;0
0;11;100;3;25.06.2021;57;PVC;0
0;11;100;1;25.06.2021;57;PS;0
0;11;100;2;25.06.2021;57;PS;0
0;11;100;3;25.06.2021;57;PS;0
0.1;2;100;1;25.06.2021;57;PA;0
0.1;2;100;2;25.06.2021;57;PA;0
0.1;2;100;3;25.06.2021;57;PA;0
0.1;2;100;1;25.06.2021;57;PP;0
0.1;2;100;2;25.06.2021;57;PP;0
0.1;2;100;3;25.06.2021;57;PP;0
0.1;2;100;1;25.06.2021;57;PET;0
0.1;2;100;2;25.06.2021;57;PET;0
0.1;2;100;3;25.06.2021;57;PET;0
0.1;2;100;1;25.06.2021;57;PE;0
0.1;2;100;2;25.06.2021;57;PE;0
0.1;2;100;3;25.06.2021;57;PE;0
0.1;2;100;1;25.06.2021;57;PVC;0
0.1;2;100;2;25.06.2021;57;PVC;0
0.1;2;100;3;25.06.2021;57;PVC;0
0.1;2;100;1;25.06.2021;57;PS;0
0.1;2;100;2;25.06.2021;57;PS;0
0.1;2;100;3;25.06.2021;57;PS;0
0.1;7;100;1;25.06.2021;57;PA;0
0.1;7;100;2;25.06.2021;57;PA;0
0.1;7;100;3;25.06.2021;57;PA;0
0.1;7;100;1;25.06.2021;57;PP;1
0.1;7;100;2;25.06.2021;57;PP;0
0.1;7;100;3;25.06.2021;57;PP;0
0.1;7;100;1;25.06.2021;57;PET;0
0.1;7;100;2;25.06.2021;57;PET;0
0.1;7;100;3;25.06.2021;57;PET;0
0.1;7;100;1;25.06.2021;57;PE;0
0.1;7;100;2;25.06.2021;57;PE;0
0.1;7;100;3;25.06.2021;57;PE;0
0.1;7;100;1;25.06.2021;57;PVC;0
0.1;7;100;2;25.06.2021;57;PVC;0
0.1;7;100;3;25.06.2021;57;PVC;0
0.1;7;100;1;25.06.2021;57;PS;0
0.1;7;100;2;25.06.2021;57;PS;0
0.1;7;100;3;25.06.2021;57;PS;0
0.1;12;100;1;25.06.2021;57;PA;0
0.1;12;100;2;25.06.2021;57;PA;0
0.1;12;100;3;25.06.2021;57;PA;0
0.1;12;100;1;25.06.2021;57;PP;0
0.1;12;100;2;25.06.2021;57;PP;0
0.1;12;100;3;25.06.2021;57;PP;0
0.1;12;100;1;25.06.2021;57;PET;2
0.1;12;100;2;25.06.2021;57;PET;0
0.1;12;100;3;25.06.2021;57;PET;1
0.1;12;100;1;25.06.2021;57;PE;0
0.1;12;100;2;25.06.2021;57;PE;0
0.1;12;100;3;25.06.2021;57;PE;0
0.1;12;100;1;25.06.2021;57;PVC;0
0.1;12;100;2;25.06.2021;57;PVC;0
0.1;12;100;3;25.06.2021;57;PVC;0
0.1;12;100;1;25.06.2021;57;PS;0
0.1;12;100;2;25.06.2021;57;PS;0
0.1;12;100;3;25.06.2021;57;PS;0
1;3;100;1;25.06.2021;57;PA;0
1;3;100;2;25.06.2021;57;PA;0
1;3;100;3;25.06.2021;57;PA;0
1;3;100;1;25.06.2021;57;PP;0
1;3;100;2;25.06.2021;57;PP;0
1;3;100;3;25.06.2021;57;PP;0
1;3;100;1;25.06.2021;57;PET;0
1;3;100;2;25.06.2021;57;PET;0
1;3;100;3;25.06.2021;57;PET;0
1;3;100;1;25.06.2021;57;PE;0
1;3;100;2;25.06.2021;57;PE;0
1;3;100;3;25.06.2021;57;PE;1
1;3;100;1;25.06.2021;57;PVC;0
1;3;100;2;25.06.2021;57;PVC;0
1;3;100;3;25.06.2021;57;PVC;0
1;3;100;1;25.06.2021;57;PS;0
1;3;100;2;25.06.2021;57;PS;0
1;3;100;3;25.06.2021;57;PS;0
1;8;100;1;25.06.2021;57;PA;0
1;8;100;2;25.06.2021;57;PA;0
1;8;100;3;25.06.2021;57;PA;0
1;8;100;1;25.06.2021;57;PP;0
1;8;100;2;25.06.2021;57;PP;0
1;8;100;3;25.06.2021;57;PP;1
1;8;100;1;25.06.2021;57;PET;0
1;8;100;2;25.06.2021;57;PET;0
1;8;100;3;25.06.2021;57;PET;0
1;8;100;1;25.06.2021;57;PE;0
1;8;100;2;25.06.2021;57;PE;0
1;8;100;3;25.06.2021;57;PE;0
1;8;100;1;25.06.2021;57;PVC;0
1;8;100;2;25.06.2021;57;PVC;0
1;8;100;3;25.06.2021;57;PVC;0
1;8;100;1;25.06.2021;57;PS;0
1;8;100;2;25.06.2021;57;PS;0
1;8;100;3;25.06.2021;57;PS;0
1;13;100;1;25.06.2021;57;PA;0
1;13;100;2;25.06.2021;57;PA;0
1;13;100;3;25.06.2021;57;PA;0
1;13;100;1;25.06.2021;57;PP;0
1;13;100;2;25.06.2021;57;PP;0
1;13;100;3;25.06.2021;57;PP;1
1;13;100;1;25.06.2021;57;PET;0
1;13;100;2;25.06.2021;57;PET;0
1;13;100;3;25.06.2021;57;PET;0
1;13;100;1;25.06.2021;57;PE;1
1;13;100;2;25.06.2021;57;PE;0
1;13;100;3;25.06.2021;57;PE;0
1;13;100;1;25.06.2021;57;PVC;0
1;13;100;2;25.06.2021;57;PVC;0
1;13;100;3;25.06.2021;57;PVC;0
1;13;100;1;25.06.2021;57;PS;0
1;13;100;2;25.06.2021;57;PS;0
1;13;100;3;25.06.2021;57;PS;0
10;4;100;1;25.06.2021;57;PA;0
10;4;100;2;25.06.2021;57;PA;0
10;4;100;3;25.06.2021;57;PA;0
10;4;100;1;25.06.2021;57;PP;2
10;4;100;2;25.06.2021;57;PP;2
10;4;100;3;25.06.2021;57;PP;3
10;4;100;1;25.06.2021;57;PET;0
10;4;100;2;25.06.2021;57;PET;0
10;4;100;3;25.06.2021;57;PET;4
10;4;100;1;25.06.2021;57;PE;0
10;4;100;2;25.06.2021;57;PE;3
10;4;100;3;25.06.2021;57;PE;2
10;4;100;1;25.06.2021;57;PVC;0
10;4;100;2;25.06.2021;57;PVC;0
10;4;100;3;25.06.2021;57;PVC;0
10;4;100;1;25.06.2021;57;PS;0
10;4;100;2;25.06.2021;57;PS;0
10;4;100;3;25.06.2021;57;PS;0
10;9;100;1;25.06.2021;57;PA;0
10;9;100;2;25.06.2021;57;PA;0
10;9;100;3;25.06.2021;57;PA;0
10;9;100;1;25.06.2021;57;PP;0
10;9;100;2;25.06.2021;57;PP;0
10;9;100;3;25.06.2021;57;PP;0
10;9;100;1;25.06.2021;57;PET;0
10;9;100;2;25.06.2021;57;PET;0
10;9;100;3;25.06.2021;57;PET;0
10;9;100;1;25.06.2021;57;PE;1
10;9;100;2;25.06.2021;57;PE;1
10;9;100;3;25.06.2021;57;PE;0
10;9;100;1;25.06.2021;57;PVC;0
10;9;100;2;25.06.2021;57;PVC;0
10;9;100;3;25.06.2021;57;PVC;0
10;9;100;1;25.06.2021;57;PS;0
10;9;100;2;25.06.2021;57;PS;0
10;9;100;3;25.06.2021;57;PS;0
10;14;100;1;25.06.2021;57;PA;0
10;14;100;2;25.06.2021;57;PA;1
10;14;100;3;25.06.2021;57;PA;0
10;14;100;1;25.06.2021;57;PP;3
10;14;100;2;25.06.2021;57;PP;2
10;14;100;3;25.06.2021;57;PP;2
10;14;100;1;25.06.2021;57;PET;1
10;14;100;2;25.06.2021;57;PET;0
10;14;100;3;25.06.2021;57;PET;1
10;14;100;1;25.06.2021;57;PE;2
10;14;100;2;25.06.2021;57;PE;1
10;14;100;3;25.06.2021;57;PE;2
10;14;100;1;25.06.2021;57;PVC;0
10;14;100;2;25.06.2021;57;PVC;0
10;14;100;3;25.06.2021;57;PVC;0
10;14;100;1;25.06.2021;57;PS;0
10;14;100;2;25.06.2021;57;PS;0
10;14;100;3;25.06.2021;57;PS;0
100;5;50;1;25.06.2021;57;PA;0
100;5;50;2;25.06.2021;57;PA;0
100;5;50;3;25.06.2021;57;PA;0
100;5;50;1;25.06.2021;57;PP;4
100;5;50;2;25.06.2021;57;PP;76
100;5;50;3;25.06.2021;57;PP;94
100;5;50;1;25.06.2021;57;PET;0
100;5;50;2;25.06.2021;57;PET;30
100;5;50;3;25.06.2021;57;PET;50
100;5;50;1;25.06.2021;57;PE;3
100;5;50;2;25.06.2021;57;PE;21
100;5;50;3;25.06.2021;57;PE;16
100;5;50;1;25.06.2021;57;PVC;0
100;5;50;2;25.06.2021;57;PVC;1
100;5;50;3;25.06.2021;57;PVC;1
100;5;50;1;25.06.2021;57;PS;0
100;5;50;2;25.06.2021;57;PS;37
100;5;50;3;25.06.2021;57;PS;42
100;10;50;1;25.06.2021;57;PA;0
100;10;50;2;25.06.2021;57;PA;0
100;10;50;3;25.06.2021;57;PA;1
100;10;50;1;25.06.2021;57;PP;9
100;10;50;2;25.06.2021;57;PP;11
100;10;50;3;25.06.2021;57;PP;11
100;10;50;1;25.06.2021;57;PET;0
100;10;50;2;25.06.2021;57;PET;5
100;10;50;3;25.06.2021;57;PET;0
100;10;50;1;25.06.2021;57;PE;3
100;10;50;2;25.06.2021;57;PE;5
100;10;50;3;25.06.2021;57;PE;1
100;10;50;1;25.06.2021;57;PVC;0
100;10;50;2;25.06.2021;57;PVC;0
100;10;50;3;25.06.2021;57;PVC;0
100;10;50;1;25.06.2021;57;PS;7
100;10;50;2;25.06.2021;57;PS;6
100;10;50;3;25.06.2021;57;PS;3
100;15;50;1;25.06.2021;57;PA;0
100;15;50;2;25.06.2021;57;PA;1
100;15;50;3;25.06.2021;57;PA;0
100;15;50;1;25.06.2021;57;PP;36
100;15;50;2;25.06.2021;57;PP;11
100;15;50;3;25.06.2021;57;PP;10
100;15;50;1;25.06.2021;57;PET;10
100;15;50;2;25.06.2021;57;PET;5
100;15;50;3;25.06.2021;57;PET;5
100;15;50;1;25.06.2021;57;PE;16
100;15;50;2;25.06.2021;57;PE;6
100;15;50;3;25.06.2021;57;PE;5
100;15;50;1;25.06.2021;57;PVC;1
100;15;50;2;25.06.2021;57;PVC;0
100;15;50;3;25.06.2021;57;PVC;0
100;15;50;1;25.06.2021;57;PS;20
100;15;50;2;25.06.2021;57;PS;16
100;15;50;3;25.06.2021;57;PS;14
0;1;100;1;28.06.2021;60;PA;0
0;1;100;2;28.06.2021;60;PA;0
0;1;100;3;28.06.2021;60;PA;0
0;1;100;1;28.06.2021;60;PP;0
0;1;100;2;28.06.2021;60;PP;0
0;1;100;3;28.06.2021;60;PP;0
0;1;100;1;28.06.2021;60;PET;0
0;1;100;2;28.06.2021;60;PET;0
0;1;100;3;28.06.2021;60;PET;0
