ID;spec;conc;value;parameter
Spi_A_15;Spi;100,0;0,000000000000000;necrosis
Spi_A_2;Spi;0,1;0,000000000000000;necrosis
Spi_A_3;Spi;1,0;0,000000000000000;necrosis
Spi_A_4;Spi;10,0;0,000000000000000;necrosis
Spi_A_5;Spi;100,0;0,000000000000000;necrosis
Spi_A_6;Spi;0,0;0,000000000000000;necrosis
Spi_A_7;Spi;0,1;0,000000000000000;necrosis
Spi_A_8;Spi;1,0;0,000000000000000;necrosis
Spi_A_9;Spi;10,0;0,000000000000000;necrosis
Spi_B_1;Spi;0,0;0,000000000000000;necrosis
Spi_B_10;Spi;100,0;0,000000000000000;necrosis
Spi_B_11;Spi;0,0;45,107769568551198;necrosis
Spi_B_12;Spi;0,1;0,000000000000000;necrosis
