ID;spec;conc;value;parameter
Spi_B_10;Spi;100,0;155,3589353944649;rETRmax
Spi_B_11;Spi;0,0;73,2007382100923;rETRmax
Spi_B_12;Spi;0,1;241,3514477863123;rETRmax
Spi_B_13;Spi;1,0;238,3300001150334;rETRmax
Spi_B_14;Spi;10,0;118,7722991935600;rETRmax
Spi_B_15;Spi;100,0;137,5136719901198;rETRmax
Spi_B_2;Spi;0,1;152,3059928273821;rETRmax
Spi_B_3;Spi;1,0;107,4959356028991;rETRmax
Spi_B_4;Spi;10,0;189,5926777575115;rETRmax
Spi_B_5;Spi;100,0;133,4897449680075;rETRmax
Spi_B_6;Spi;0,0;230,3618328362907;rETRmax
Spi_B_7;Spi;0,1;130,0375293575020;rETRmax
Spi_B_8;Spi;1,0;157,3889982317774;rETRmax
Spi_B_9;Spi;10,0;145,9355333858576;rETRmax
Spi_C_1;Spi;0,0;107,8452016648556;rETRmax
Spi_C_10;Spi;100,0;91,4994696981222;rETRmax
Spi_C_11;Spi;0,0;189,4802150212105;rETRmax
Spi_C_12;Spi;0,1;109,4055081982244;rETRmax
Spi_C_13;Spi;1,0;67,2335463872135;rETRmax
Spi_C_14;Spi;10,0;111,8382376776723;rETRmax
Spi_C_15;Spi;100,0;125,2129511516216;rETRmax
Spi_C_2;Spi;0,1;192,8519459699097;rETRmax
Spi_C_3;Spi;1,0;103,2077006764627;rETRmax
Spi_C_4;Spi;10,0;125,7088289530972;rETRmax
Spi_C_5;Spi;100,0;129,2652298263368;rETRmax
Spi_C_6;Spi;0,0;119,6214364761821;rETRmax
Spi_C_7;Spi;0,1;66,7011491138700;rETRmax
Spi_C_8;Spi;1,0;91,8650302200394;rETRmax
Spi_C_9;Spi;10,0;148,9183201527117;rETRmax
Spi_D_1;Spi;0,0;101,7961861257033;rETRmax
Spi_D_10;Spi;100,0;22,2187082770559;rETRmax
Spi_D_11;Spi;0,0;130,5896337506113;rETRmax
Spi_D_12;Spi;0,1;91,3651142711167;rETRmax
Spi_D_13;Spi;1,0;152,9512097998711;rETRmax
Spi_D_14;Spi;10,0;109,5758141461181;rETRmax
Spi_D_15;Spi;100,0;180,9052485393651;rETRmax
Spi_D_2;Spi;0,1;120,7189677912833;rETRmax
Spi_D_3;Spi;1,0;39,4608001728618;rETRmax
Spi_D_4;Spi;10,0;86,9311833523268;rETRmax
Spi_D_5;Spi;100,0;156,7981009523283;rETRmax
Spi_D_6;Spi;0,0;90,7994369912475;rETRmax
Spi_D_7;Spi;0,1;75,3547859021258;rETRmax
Spi_D_8;Spi;1,0;195,7595608035012;rETRmax
Spi_D_9;Spi;10,0;115,0375791160262;rETRmax
Spi_E_1;Spi;0,0;223,2350355732019;rETRmax
Spi_E_10;Spi;100,0;149,6728655593648;rETRmax
Spi_E_11;Spi;0,0;154,7013616449559;rETRmax
Spi_E_12;Spi;0,1;121,8765031409441;rETRmax
Spi_E_13;Spi;1,0;121,2676012413353;rETRmax
Spi_E_14;Spi;10,0;123,8261662764475;rETRmax
Spi_E_15;Spi;100,0;122,1300384378189;rETRmax
Spi_E_2;Spi;0,1;94,7542187496145;rETRmax
Spi_E_3;Spi;1,0;163,8224930115997;rETRmax
Spi_E_4;Spi;10,0;145,6012823733575;rETRmax
Spi_E_5;Spi;100,0;210,3345555008120;rETRmax
Spi_E_6;Spi;0,0;193,0274348915648;rETRmax
Spi_E_7;Spi;0,1;117,8187146466679;rETRmax
Spi_E_8;Spi;1,0;181,2165181284894;rETRmax
Spi_E_9;Spi;10,0;165,6180045635640;rETRmax
Spi_F_1;Spi;0,0;200,4508512592157;rETRmax
Spi_F_10;Spi;100,0;199,6239740934656;rETRmax
Spi_F_11;Spi;0,0;150,2546744300044;rETRmax
Spi_F_12;Spi;0,1;190,9197113991137;rETRmax
Spi_F_13;Spi;1,0;140,6657373153919;rETRmax
Spi_F_14;Spi;10,0;115,2346310886839;rETRmax
Spi_F_15;Spi;100,0;191,1771337359400;rETRmax
Spi_F_2;Spi;0,1;108,3523980557006;rETRmax
Spi_F_3;Spi;1,0;143,6631486935296;rETRmax
Spi_F_4;Spi;10,0;227,7603669366133;rETRmax
Spi_F_5;Spi;100,0;222,1145948329494;rETRmax
Spi_F_6;Spi;0,0;177,8371590555901;rETRmax
Spi_F_7;Spi;0,1;158,1411298603150;rETRmax
Spi_F_8;Spi;1,0;204,1874990824700;rETRmax
Spi_F_9;Spi;10,0;244,0712366981704;rETRmax
